map_id,t1,t2,winner,map,date,round_wr_diff,retake_wr_diff,postplant_wr_diff,fk_percent_diff,pistol_wr_diff,acs_diff,kills_diff,kdr_diff,kadr_diff,kast_diff,rating_diff
160449,15121,10448,10448,5,2024-02-17,-0.7521367521367521,0.30000000000000004,0.75,-0.18219461697722583,-0.8333333333333334,-27.100000000000023,-0.6136363636363638,-0.34990415867989,-0.41486790565880494,-0.09400000000000008,-0.20400000000000018
160450,15121,10448,10448,0,2024-02-17,-0.7521367521367521,0.30000000000000004,0.75,-0.18219461697722583,-0.8333333333333334,-27.100000000000023,-0.6136363636363638,-0.34990415867989,-0.41486790565880494,-0.09400000000000008,-0.20400000000000018
131117,7269,4094,7269,4,2023-06-09,0.7848484848484848,-0.3611111111111111,-1.114285714285714,-0.5505952380952381,1.5,20.19999999999996,0.6081081081081079,0.34808623095881464,0.5458176203343528,0.12649999999999995,0.36499999999999977
131118,7269,4094,4094,8,2023-06-09,0.7848484848484848,-0.3611111111111111,-1.114285714285714,-0.5505952380952381,1.5,20.19999999999996,0.6081081081081079,0.34808623095881464,0.5458176203343528,0.12649999999999995,0.36499999999999977
131119,7269,4094,7269,3,2023-06-09,0.7848484848484848,-0.3611111111111111,-1.114285714285714,-0.5505952380952381,1.5,20.19999999999996,0.6081081081081079,0.34808623095881464,0.5458176203343528,0.12649999999999995,0.36499999999999977
131120,7269,4094,7269,6,2023-06-09,0.7848484848484848,-0.3611111111111111,-1.114285714285714,-0.5505952380952381,1.5,20.19999999999996,0.6081081081081079,0.34808623095881464,0.5458176203343528,0.12649999999999995,0.36499999999999977
168879,14278,14722,14278,1,2024-04-26,0.9553349875930521,-1.175,-3.0,0.25888665325285043,1.0,30.857142857142833,0.7124436849464035,0.43491432358231563,0.6422299536116634,0.1528571428571427,0.39735714285714285
168880,14278,14722,14278,6,2024-04-26,2.6730769230769234,-0.8,-4.0,3.7142857142857144,1.5,46.19999999999999,1.1133428981348636,0.912513842746401,1.4234496124031006,0.2699999999999999,0.49849999999999983
161506,14773,3351,14773,2,2024-03-17,1.5,1.3666666666666667,0.0,0.09285714285714286,5.5,43.099999999999994,0.8974358974358974,0.5785953177257525,0.8288182831661091,0.18199999999999994,0.5035000000000001
161507,14773,3351,14773,0,2024-03-17,0.9444444444444444,0.06666666666666668,-1.0,0.34285714285714286,1.5,38.30000000000001,0.7867132867132867,0.42795232936078,0.7989346334416756,0.235,0.405
141513,7967,5719,7967,8,2023-09-21,0.28937728937728935,0.0,1.6666666666666665,0.9529411764705883,0.16666666666666663,34.0,0.5404761904761908,0.241285030758715,0.3834586466165413,0.10599999999999998,0.25250000000000006
153253,5310,4572,4572,2,2024-02-03,0.19471153846153855,0.11282051282051282,-1.958333333333333,0.5097597597597598,2.4166666666666665,3.1750000000000114,0.09828376505703007,0.09863107852683439,0.04398877369837906,0.01275000000000015,0.05266666666666664
153254,5310,4572,5310,6,2024-02-03,0.19471153846153855,0.11282051282051282,-1.958333333333333,0.5097597597597598,2.4166666666666665,3.1750000000000114,0.09828376505703007,0.09863107852683439,0.04398877369837906,0.01275000000000015,0.05266666666666664
153255,5310,4572,5310,1,2024-02-03,0.19471153846153855,0.11282051282051282,-1.958333333333333,0.5097597597597598,2.4166666666666665,3.1750000000000114,0.09828376505703007,0.09863107852683439,0.04398877369837906,0.01275000000000015,0.05266666666666664
169084,15300,10149,10149,1,2024-04-06,0.6720430107526881,0.14642857142857144,3.625,0.292982456140351,1.125,27.346666666666664,0.4724919093851132,0.2460328979196903,0.3917755200774069,0.06453333333333322,0.18853333333333344
