match_id,t1,t2,date,0_in_pool,1_in_pool,2_in_pool,3_in_pool,4_in_pool,5_in_pool,6_in_pool,7_in_pool,8_in_pool,9_in_pool,team,action,map
180738,685,11479,2023-03-11,0,0,0,0,0,0,1,0,0,0,0,remaining,6
294788,9559,14318,2024-02-10,1,1,1,0,0,1,1,0,1,1,9559,ban,0
294788,9559,14318,2024-02-10,0,1,1,0,0,1,1,0,1,1,14318,ban,2
294788,9559,14318,2024-02-10,0,1,0,0,0,1,1,0,1,1,9559,pick,9
294788,9559,14318,2024-02-10,0,1,0,0,0,1,1,0,1,0,14318,pick,8
294788,9559,14318,2024-02-10,0,1,0,0,0,1,1,0,0,0,9559,ban,5
294788,9559,14318,2024-02-10,0,1,0,0,0,0,1,0,0,0,14318,ban,6
294788,9559,14318,2024-02-10,0,1,0,0,0,0,0,0,0,0,0,remaining,1
193904,11707,11060,2023-04-20,1,0,0,1,1,1,1,1,1,0,11707,ban,4
193904,11707,11060,2023-04-20,1,0,0,1,0,1,1,1,1,0,11060,ban,3
193904,11707,11060,2023-04-20,1,0,0,0,0,1,1,1,1,0,11707,pick,8
193904,11707,11060,2023-04-20,1,0,0,0,0,1,1,1,0,0,11060,pick,7
193904,11707,11060,2023-04-20,1,0,0,0,0,1,1,0,0,0,11707,ban,6
193904,11707,11060,2023-04-20,1,0,0,0,0,1,0,0,0,0,11060,ban,0
193904,11707,11060,2023-04-20,0,0,0,0,0,1,0,0,0,0,0,remaining,5
312802,8877,624,2024-03-18,1,1,1,0,0,1,1,0,1,1,8877,ban,9
312802,8877,624,2024-03-18,1,1,1,0,0,1,1,0,1,0,624,ban,5
312802,8877,624,2024-03-18,1,1,1,0,0,0,1,0,1,0,8877,pick,6
312802,8877,624,2024-03-18,1,1,1,0,0,0,0,0,1,0,624,pick,1
312802,8877,624,2024-03-18,1,0,1,0,0,0,0,0,1,0,8877,ban,2
312802,8877,624,2024-03-18,1,0,0,0,0,0,0,0,1,0,624,ban,8
312802,8877,624,2024-03-18,1,0,0,0,0,0,0,0,0,0,0,remaining,0
294045,3531,8996,2024-02-05,1,1,1,0,0,1,1,0,1,1,3531,ban,5
294045,3531,8996,2024-02-05,1,1,1,0,0,0,1,0,1,1,8996,ban,8
294045,3531,8996,2024-02-05,1,1,1,0,0,0,1,0,0,1,3531,pick,6
294045,3531,8996,2024-02-05,1,1,1,0,0,0,0,0,0,1,8996,pick,1
294045,3531,8996,2024-02-05,1,0,1,0,0,0,0,0,0,1,3531,ban,0
294045,3531,8996,2024-02-05,0,0,1,0,0,0,0,0,0,1,8996,ban,2
294045,3531,8996,2024-02-05,0,0,0,0,0,0,0,0,0,1,0,remaining,9
220293,1034,14,2023-06-12,1,1,0,1,1,0,1,1,1,0,1034,ban,8
220293,1034,14,2023-06-12,1,1,0,1,1,0,1,1,0,0,14,ban,3
220293,1034,14,2023-06-12,1,1,0,0,1,0,1,1,0,0,1034,pick,6
220293,1034,14,2023-06-12,1,1,0,0,1,0,0,1,0,0,14,pick,1
220293,1034,14,2023-06-12,1,0,0,0,1,0,0,1,0,0,1034,ban,4
220293,1034,14,2023-06-12,1,0,0,0,0,0,0,1,0,0,14,ban,0
220293,1034,14,2023-06-12,0,0,0,0,0,0,0,1,0,0,0,remaining,7
222707,7313,6387,2023-07-04,1,1,0,1,1,0,1,1,1,0,7313,ban,3
222707,7313,6387,2023-07-04,1,1,0,0,1,0,1,1,1,0,6387,ban,8
222707,7313,6387,2023-07-04,1,1,0,0,1,0,1,1,0,0,7313,pick,6
222707,7313,6387,2023-07-04,1,1,0,0,1,0,0,1,0,0,6387,pick,7
222707,7313,6387,2023-07-04,1,1,0,0,1,0,0,0,0,0,7313,ban,0
222707,7313,6387,2023-07-04,0,1,0,0,1,0,0,0,0,0,6387,ban,1
222707,7313,6387,2023-07-04,0,0,0,0,1,0,0,0,0,0,0,remaining,4
282935,11058,10725,2023-11-01,1,1,1,0,1,0,1,0,1,1,11058,ban,8
282935,11058,10725,2023-11-01,1,1,1,0,1,0,1,0,0,1,10725,ban,6
282935,11058,10725,2023-11-01,1,1,1,0,1,0,0,0,0,1,11058,pick,2
282935,11058,10725,2023-11-01,1,1,0,0,1,0,0,0,0,1,10725,pick,1
282935,11058,10725,2023-11-01,1,0,0,0,1,0,0,0,0,1,11058,ban,9
282935,11058,10725,2023-11-01,1,0,0,0,1,0,0,0,0,0,10725,ban,4
282935,11058,10725,2023-11-01,1,0,0,0,0,0,0,0,0,0,0,remaining,0
212532,9353,11058,2023-06-03,1,1,0,1,1,0,1,1,1,0,9353,ban,6
212532,9353,11058,2023-06-03,1,1,0,1,1,0,0,1,1,0,11058,ban,4
212532,9353,11058,2023-06-03,1,1,0,1,0,0,0,1,1,0,9353,pick,1
212532,9353,11058,2023-06-03,1,0,0,1,0,0,0,1,1,0,11058,pick,8
212532,9353,11058,2023-06-03,1,0,0,1,0,0,0,1,0,0,9353,ban,7
212532,9353,11058,2023-06-03,1,0,0,1,0,0,0,0,0,0,11058,ban,3
212532,9353,11058,2023-06-03,1,0,0,0,0,0,0,0,0,0,0,remaining,0
317813,15120,6159,2024-03-27,1,1,1,0,0,1,1,0,1,1,15120,ban,0
317813,15120,6159,2024-03-27,0,1,1,0,0,1,1,0,1,1,6159,ban,2
317813,15120,6159,2024-03-27,0,1,0,0,0,1,1,0,1,1,15120,pick,1
317813,15120,6159,2024-03-27,0,0,0,0,0,1,1,0,1,1,6159,pick,8
317813,15120,6159,2024-03-27,0,0,0,0,0,1,1,0,0,1,15120,ban,6
317813,15120,6159,2024-03-27,0,0,0,0,0,1,0,0,0,1,6159,ban,5
317813,15120,6159,2024-03-27,0,0,0,0,0,0,0,0,0,1,0,remaining,9
294043,8049,3531,2024-02-01,1,1,1,0,0,1,1,0,1,1,8049,ban,8
294043,8049,3531,2024-02-01,1,1,1,0,0,1,1,0,0,1,3531,ban,4
294043,8049,3531,2024-02-01,1,1,1,0,0,1,1,0,0,1,8049,pick,9
294043,8049,3531,2024-02-01,1,1,1,0,0,1,1,0,0,0,3531,pick,0
294043,8049,3531,2024-02-01,0,1,1,0,0,1,1,0,0,0,8049,ban,2
294043,8049,3531,2024-02-01,0,1,0,0,0,1,1,0,0,0,3531,ban,6
294043,8049,3531,2024-02-01,0,1,0,0,0,1,0,0,0,0,0,remaining,1
286653,6665,7397,2023-11-17,1,1,1,0,1,0,1,0,1,1,6665,ban,4
286653,6665,7397,2023-11-17,1,1,1,0,0,0,1,0,1,1,7397,ban,0
286653,6665,7397,2023-11-17,0,1,1,0,0,0,1,0,1,1,6665,pick,6
286653,6665,7397,2023-11-17,0,1,1,0,0,0,0,0,1,1,7397,pick,2
286653,6665,7397,2023-11-17,0,1,0,0,0,0,0,0,1,1,6665,ban,8
286653,6665,7397,2023-11-17,0,1,0,0,0,0,0,0,0,1,7397,ban,9
286653,6665,7397,2023-11-17,0,1,0,0,0,0,0,0,0,0,0,remaining,1
297861,8925,1110,2024-03-03,1,1,1,0,0,1,1,0,1,1,8925,ban,0
297861,8925,1110,2024-03-03,0,1,1,0,0,1,1,0,1,1,1110,ban,2
297861,8925,1110,2024-03-03,0,1,0,0,0,1,1,0,1,1,8925,pick,1
297861,8925,1110,2024-03-03,0,0,0,0,0,1,1,0,1,1,1110,pick,6
297861,8925,1110,2024-03-03,0,0,0,0,0,1,0,0,1,1,8925,ban,8
297861,8925,1110,2024-03-03,0,0,0,0,0,1,0,0,0,1,1110,ban,9
297861,8925,1110,2024-03-03,0,0,0,0,0,1,0,0,0,0,0,remaining,5
202361,367,363,2023-05-11,1,1,0,1,1,0,1,1,1,0,367,ban,6
202361,367,363,2023-05-11,1,1,0,1,1,0,0,1,1,0,363,ban,7
202361,367,363,2023-05-11,1,1,0,1,1,0,0,0,1,0,367,pick,8
202361,367,363,2023-05-11,1,1,0,1,1,0,0,0,0,0,363,pick,3
202361,367,363,2023-05-11,1,1,0,0,1,0,0,0,0,0,367,ban,1
202361,367,363,2023-05-11,1,0,0,0,1,0,0,0,0,0,363,ban,0
202361,367,363,2023-05-11,0,0,0,0,1,0,0,0,0,0,0,remaining,4
296796,7397,14616,2024-02-03,1,1,1,0,0,1,1,0,1,1,7397,ban,2
296796,7397,14616,2024-02-03,1,1,0,0,0,1,1,0,1,1,14616,ban,9
296796,7397,14616,2024-02-03,1,1,0,0,0,1,1,0,1,0,7397,pick,6
296796,7397,14616,2024-02-03,1,1,0,0,0,1,0,0,1,0,14616,pick,5
296796,7397,14616,2024-02-03,1,1,0,0,0,0,0,0,1,0,7397,ban,8
296796,7397,14616,2024-02-03,1,1,0,0,0,0,0,0,0,0,14616,ban,0
296796,7397,14616,2024-02-03,0,1,0,0,0,0,0,0,0,0,0,remaining,1
312965,4050,497,2024-03-08,1,1,1,0,0,1,1,0,1,1,4050,ban,9
312965,4050,497,2024-03-08,1,1,1,0,0,1,1,0,1,0,497,ban,1
312965,4050,497,2024-03-08,1,0,1,0,0,1,1,0,1,0,4050,pick,6
312965,4050,497,2024-03-08,1,0,1,0,0,1,0,0,1,0,497,pick,5
312965,4050,497,2024-03-08,1,0,1,0,0,0,0,0,1,0,4050,ban,0
312965,4050,497,2024-03-08,0,0,1,0,0,0,0,0,1,0,497,ban,2
312965,4050,497,2024-03-08,0,0,0,0,0,0,0,0,1,0,0,remaining,8
302645,11060,8182,2024-03-07,1,1,1,0,0,1,1,0,1,1,11060,ban,8
302645,11060,8182,2024-03-07,1,1,1,0,0,1,1,0,0,1,8182,ban,1
302645,11060,8182,2024-03-07,1,0,1,0,0,1,1,0,0,1,11060,pick,6
302645,11060,8182,2024-03-07,1,0,1,0,0,1,0,0,0,1,8182,pick,0
302645,11060,8182,2024-03-07,0,0,1,0,0,1,0,0,0,1,11060,ban,2
302645,11060,8182,2024-03-07,0,0,0,0,0,1,0,0,0,1,8182,ban,5
302645,11060,8182,2024-03-07,0,0,0,0,0,0,0,0,0,1,0,remaining,9
300508,364,14941,2024-03-26,1,1,1,0,0,1,1,0,1,1,364,ban,5
300508,364,14941,2024-03-26,1,1,1,0,0,0,1,0,1,1,14941,ban,2
300508,364,14941,2024-03-26,1,1,0,0,0,0,1,0,1,1,364,pick,0
300508,364,14941,2024-03-26,0,1,0,0,0,0,1,0,1,1,14941,pick,8
300508,364,14941,2024-03-26,0,1,0,0,0,0,1,0,0,1,364,ban,1
300508,364,14941,2024-03-26,0,0,0,0,0,0,1,0,0,1,14941,ban,9
300508,364,14941,2024-03-26,0,0,0,0,0,0,1,0,0,0,0,remaining,6
297044,1033,8904,2024-02-08,1,1,1,0,0,1,1,0,1,1,1033,ban,8
297044,1033,8904,2024-02-08,1,1,1,0,0,1,1,0,0,1,8904,ban,2
297044,1033,8904,2024-02-08,1,1,0,0,0,1,1,0,0,1,1033,pick,6
297044,1033,8904,2024-02-08,1,1,0,0,0,1,0,0,0,1,8904,pick,5
297044,1033,8904,2024-02-08,1,1,0,0,0,0,0,0,0,1,1033,ban,0
297044,1033,8904,2024-02-08,0,1,0,0,0,0,0,0,0,1,8904,ban,1
297044,1033,8904,2024-02-08,0,0,0,0,0,0,0,0,0,1,0,remaining,9
219737,7313,10421,2023-06-03,1,1,0,1,1,0,1,1,1,0,7313,ban,7
219737,7313,10421,2023-06-03,1,1,0,1,1,0,1,0,1,0,10421,ban,8
219737,7313,10421,2023-06-03,1,1,0,1,1,0,1,0,0,0,7313,pick,6
219737,7313,10421,2023-06-03,1,1,0,1,1,0,0,0,0,0,10421,pick,0
219737,7313,10421,2023-06-03,0,1,0,1,1,0,0,0,0,0,7313,ban,3
219737,7313,10421,2023-06-03,0,1,0,0,1,0,0,0,0,0,10421,ban,1
219737,7313,10421,2023-06-03,0,0,0,0,1,0,0,0,0,0,0,remaining,4
181489,4330,10400,2023-03-11,1,0,0,1,1,1,1,1,1,0,4330,ban,6
181489,4330,10400,2023-03-11,1,0,0,1,1,1,0,1,1,0,10400,ban,3
181489,4330,10400,2023-03-11,1,0,0,0,1,1,0,1,1,0,4330,pick,5
181489,4330,10400,2023-03-11,1,0,0,0,1,0,0,1,1,0,10400,pick,4
181489,4330,10400,2023-03-11,1,0,0,0,0,0,0,1,1,0,4330,ban,8
181489,4330,10400,2023-03-11,1,0,0,0,0,0,0,1,0,0,10400,ban,7
181489,4330,10400,2023-03-11,1,0,0,0,0,0,0,0,0,0,0,remaining,0
299584,104,11490,2024-02-16,1,1,1,0,0,1,1,0,1,1,104,ban,5
299584,104,11490,2024-02-16,1,1,1,0,0,0,1,0,1,1,11490,ban,2
299584,104,11490,2024-02-16,1,1,0,0,0,0,1,0,1,1,104,pick,0
299584,104,11490,2024-02-16,0,1,0,0,0,0,1,0,1,1,11490,pick,1
299584,104,11490,2024-02-16,0,0,0,0,0,0,1,0,1,1,104,ban,9
299584,104,11490,2024-02-16,0,0,0,0,0,0,1,0,1,0,11490,ban,6
299584,104,11490,2024-02-16,0,0,0,0,0,0,0,0,1,0,0,remaining,8
189058,188,1034,2023-05-26,1,1,0,1,1,0,1,1,1,0,188,ban,1
189058,188,1034,2023-05-26,1,0,0,1,1,0,1,1,1,0,1034,ban,0
189058,188,1034,2023-05-26,0,0,0,1,1,0,1,1,1,0,188,pick,6
189058,188,1034,2023-05-26,0,0,0,1,1,0,0,1,1,0,1034,pick,7
189058,188,1034,2023-05-26,0,0,0,1,1,0,0,0,1,0,188,ban,8
189058,188,1034,2023-05-26,0,0,0,1,1,0,0,0,0,0,1034,ban,3
189058,188,1034,2023-05-26,0,0,0,0,1,0,0,0,0,0,0,remaining,4
284421,7397,5426,2023-11-07,1,1,1,0,1,0,1,0,1,1,7397,ban,4
284421,7397,5426,2023-11-07,1,1,1,0,0,0,1,0,1,1,5426,ban,2
284421,7397,5426,2023-11-07,1,1,0,0,0,0,1,0,1,1,7397,pick,0
284421,7397,5426,2023-11-07,0,1,0,0,0,0,1,0,1,1,5426,pick,9
284421,7397,5426,2023-11-07,0,1,0,0,0,0,1,0,1,0,7397,ban,1
284421,7397,5426,2023-11-07,0,0,0,0,0,0,1,0,1,0,5426,ban,8
284421,7397,5426,2023-11-07,0,0,0,0,0,0,1,0,0,0,0,remaining,6
310537,6530,12566,2024-03-04,1,1,1,0,0,1,1,0,1,1,6530,ban,1
310537,6530,12566,2024-03-04,1,0,1,0,0,1,1,0,1,1,12566,ban,0
310537,6530,12566,2024-03-04,0,0,1,0,0,1,1,0,1,1,6530,pick,5
310537,6530,12566,2024-03-04,0,0,1,0,0,0,1,0,1,1,12566,pick,8
310537,6530,12566,2024-03-04,0,0,1,0,0,0,1,0,0,1,6530,ban,9
310537,6530,12566,2024-03-04,0,0,1,0,0,0,1,0,0,0,12566,ban,6
310537,6530,12566,2024-03-04,0,0,1,0,0,0,0,0,0,0,0,remaining,2
300479,724,15077,2024-03-07,1,1,1,0,0,1,1,0,1,1,724,ban,2
300479,724,15077,2024-03-07,1,1,0,0,0,1,1,0,1,1,15077,ban,0
300479,724,15077,2024-03-07,0,1,0,0,0,1,1,0,1,1,724,pick,8
300479,724,15077,2024-03-07,0,1,0,0,0,1,1,0,0,1,15077,pick,1
300479,724,15077,2024-03-07,0,0,0,0,0,1,1,0,0,1,724,ban,5
300479,724,15077,2024-03-07,0,0,0,0,0,0,1,0,0,1,15077,ban,9
300479,724,15077,2024-03-07,0,0,0,0,0,0,1,0,0,0,0,remaining,6
327687,6882,14479,2024-04-20,1,1,1,0,0,1,1,0,1,1,6882,ban,5
327687,6882,14479,2024-04-20,1,1,1,0,0,0,1,0,1,1,14479,ban,2
327687,6882,14479,2024-04-20,1,1,0,0,0,0,1,0,1,1,6882,pick,1
327687,6882,14479,2024-04-20,1,0,0,0,0,0,1,0,1,1,14479,pick,8
327687,6882,14479,2024-04-20,1,0,0,0,0,0,1,0,0,1,6882,ban,9
327687,6882,14479,2024-04-20,1,0,0,0,0,0,1,0,0,0,14479,ban,0
327687,6882,14479,2024-04-20,0,0,0,0,0,0,1,0,0,0,0,remaining,6
299591,2988,2934,2024-03-08,1,1,1,0,0,1,1,0,1,1,2988,ban,2
299591,2988,2934,2024-03-08,1,1,0,0,0,1,1,0,1,1,2934,ban,1
299591,2988,2934,2024-03-08,1,0,0,0,0,1,1,0,1,1,2988,pick,8
299591,2988,2934,2024-03-08,1,0,0,0,0,1,1,0,0,1,2934,pick,9
299591,2988,2934,2024-03-08,1,0,0,0,0,1,1,0,0,0,2988,ban,6
299591,2988,2934,2024-03-08,1,0,0,0,0,1,0,0,0,0,2934,ban,5
299591,2988,2934,2024-03-08,1,0,0,0,0,0,0,0,0,0,0,remaining,0
167367,120,1120,2023-02-23,1,0,0,1,1,1,1,1,1,0,120,ban,0
167367,120,1120,2023-02-23,0,0,0,1,1,1,1,1,1,0,1120,ban,4
167367,120,1120,2023-02-23,0,0,0,1,0,1,1,1,1,0,120,pick,5
167367,120,1120,2023-02-23,0,0,0,1,0,0,1,1,1,0,1120,pick,6
167367,120,1120,2023-02-23,0,0,0,1,0,0,0,1,1,0,120,ban,8
167367,120,1120,2023-02-23,0,0,0,1,0,0,0,1,0,0,1120,ban,3
167367,120,1120,2023-02-23,0,0,0,0,0,0,0,1,0,0,0,remaining,7
185987,6675,11058,2023-03-30,1,0,0,1,1,1,1,1,1,0,6675,ban,7
185987,6675,11058,2023-03-30,1,0,0,1,1,1,1,0,1,0,11058,ban,5
185987,6675,11058,2023-03-30,1,0,0,1,1,0,1,0,1,0,6675,pick,8
185987,6675,11058,2023-03-30,1,0,0,1,1,0,1,0,0,0,11058,pick,4
185987,6675,11058,2023-03-30,1,0,0,1,0,0,1,0,0,0,6675,ban,3
185987,6675,11058,2023-03-30,1,0,0,0,0,0,1,0,0,0,11058,ban,6
185987,6675,11058,2023-03-30,1,0,0,0,0,0,0,0,0,0,0,remaining,0
196150,11058,11602,2023-05-05,1,1,0,1,1,0,1,1,1,0,11058,ban,3
196150,11058,11602,2023-05-05,1,1,0,0,1,0,1,1,1,0,11602,ban,4
196150,11058,11602,2023-05-05,1,1,0,0,0,0,1,1,1,0,11058,pick,8
196150,11058,11602,2023-05-05,1,1,0,0,0,0,1,1,0,0,11602,pick,7
196150,11058,11602,2023-05-05,1,1,0,0,0,0,1,0,0,0,11058,ban,6
196150,11058,11602,2023-05-05,1,1,0,0,0,0,0,0,0,0,11602,ban,0
196150,11058,11602,2023-05-05,0,1,0,0,0,0,0,0,0,0,0,remaining,1
180749,9077,6132,2023-03-06,1,0,0,1,1,1,1,1,1,0,9077,ban,3
180749,9077,6132,2023-03-06,1,0,0,0,1,1,1,1,1,0,6132,ban,7
180749,9077,6132,2023-03-06,1,0,0,0,1,1,1,0,1,0,9077,pick,0
180749,9077,6132,2023-03-06,0,0,0,0,1,1,1,0,1,0,6132,pick,5
180749,9077,6132,2023-03-06,0,0,0,0,1,0,1,0,1,0,9077,ban,6
180749,9077,6132,2023-03-06,0,0,0,0,1,0,0,0,1,0,6132,ban,4
180749,9077,6132,2023-03-06,0,0,0,0,0,0,0,0,1,0,0,remaining,8
299350,5091,6882,2024-02-15,1,1,1,0,0,1,1,0,1,1,5091,ban,1
299350,5091,6882,2024-02-15,1,0,1,0,0,1,1,0,1,1,6882,ban,9
299350,5091,6882,2024-02-15,1,0,1,0,0,1,1,0,1,0,5091,pick,5
299350,5091,6882,2024-02-15,1,0,1,0,0,0,1,0,1,0,6882,pick,8
299350,5091,6882,2024-02-15,1,0,1,0,0,0,1,0,0,0,5091,ban,6
299350,5091,6882,2024-02-15,1,0,1,0,0,0,0,0,0,0,6882,ban,2
299350,5091,6882,2024-02-15,1,0,0,0,0,0,0,0,0,0,0,remaining,0
184033,1034,5248,2023-05-18,1,1,0,1,1,0,1,1,1,0,1034,ban,3
184033,1034,5248,2023-05-18,1,1,0,0,1,0,1,1,1,0,5248,ban,4
184033,1034,5248,2023-05-18,1,1,0,0,0,0,1,1,1,0,1034,pick,1
184033,1034,5248,2023-05-18,1,0,0,0,0,0,1,1,1,0,5248,pick,8
184033,1034,5248,2023-05-18,1,0,0,0,0,0,1,1,0,0,1034,ban,6
184033,1034,5248,2023-05-18,1,0,0,0,0,0,0,1,0,0,5248,ban,7
184033,1034,5248,2023-05-18,1,0,0,0,0,0,0,0,0,0,0,remaining,0
288468,8484,13368,2023-12-01,1,1,1,0,1,0,1,0,1,1,8484,ban,9
288468,8484,13368,2023-12-01,1,1,1,0,1,0,1,0,1,0,13368,ban,2
288468,8484,13368,2023-12-01,1,1,0,0,1,0,1,0,1,0,8484,pick,6
288468,8484,13368,2023-12-01,1,1,0,0,1,0,0,0,1,0,13368,pick,4
288468,8484,13368,2023-12-01,1,1,0,0,0,0,0,0,1,0,8484,ban,1
288468,8484,13368,2023-12-01,1,0,0,0,0,0,0,0,1,0,13368,ban,0
288468,8484,13368,2023-12-01,0,0,0,0,0,0,0,0,1,0,0,remaining,8
248275,8185,5248,2023-08-19,1,1,0,1,1,0,1,1,1,0,8185,ban,0
248275,8185,5248,2023-08-19,0,1,0,1,1,0,1,1,1,0,5248,ban,4
248275,8185,5248,2023-08-19,0,1,0,1,0,0,1,1,1,0,8185,pick,6
248275,8185,5248,2023-08-19,0,1,0,1,0,0,0,1,1,0,5248,pick,3
248275,8185,5248,2023-08-19,0,1,0,0,0,0,0,1,1,0,8185,ban,7
248275,8185,5248,2023-08-19,0,1,0,0,0,0,0,0,1,0,5248,ban,1
248275,8185,5248,2023-08-19,0,0,0,0,0,0,0,0,1,0,0,remaining,8
189089,4686,5310,2023-05-07,1,1,0,1,1,0,1,1,1,0,4686,ban,4
189089,4686,5310,2023-05-07,1,1,0,1,0,0,1,1,1,0,5310,ban,6
189089,4686,5310,2023-05-07,1,1,0,1,0,0,0,1,1,0,4686,pick,8
189089,4686,5310,2023-05-07,1,1,0,1,0,0,0,1,0,0,5310,pick,1
189089,4686,5310,2023-05-07,1,0,0,1,0,0,0,1,0,0,4686,ban,7
189089,4686,5310,2023-05-07,1,0,0,1,0,0,0,0,0,0,5310,ban,0
189089,4686,5310,2023-05-07,0,0,0,1,0,0,0,0,0,0,0,remaining,3
165570,4686,4669,2023-02-18,1,0,0,1,1,1,1,1,1,0,4686,ban,2
165570,4686,4669,2023-02-18,1,0,0,1,1,1,1,1,1,0,4669,ban,4
165570,4686,4669,2023-02-18,1,0,0,1,0,1,1,1,1,0,4686,pick,3
165570,4686,4669,2023-02-18,1,0,0,0,0,1,1,1,1,0,4669,pick,1
165570,4686,4669,2023-02-18,1,0,0,0,0,1,1,1,1,0,4686,ban,5
165570,4686,4669,2023-02-18,1,0,0,0,0,0,1,1,1,0,4669,ban,7
165570,4686,4669,2023-02-18,1,0,0,0,0,0,1,0,1,0,0,remaining,0
300549,15120,2290,2024-02-17,1,1,1,0,0,1,1,0,1,1,15120,ban,0
300549,15120,2290,2024-02-17,0,1,1,0,0,1,1,0,1,1,2290,ban,2
300549,15120,2290,2024-02-17,0,1,0,0,0,1,1,0,1,1,15120,pick,9
300549,15120,2290,2024-02-17,0,1,0,0,0,1,1,0,1,0,2290,pick,6
300549,15120,2290,2024-02-17,0,1,0,0,0,1,0,0,1,0,15120,ban,1
300549,15120,2290,2024-02-17,0,0,0,0,0,1,0,0,1,0,2290,ban,5
300549,15120,2290,2024-02-17,0,0,0,0,0,0,0,0,1,0,0,remaining,8
286652,497,4210,2023-11-17,1,1,1,0,1,0,1,0,1,1,497,ban,9
286652,497,4210,2023-11-17,1,1,1,0,1,0,1,0,1,0,4210,ban,0
286652,497,4210,2023-11-17,0,1,1,0,1,0,1,0,1,0,497,pick,8
286652,497,4210,2023-11-17,0,1,1,0,1,0,1,0,0,0,4210,pick,2
286652,497,4210,2023-11-17,0,1,0,0,1,0,1,0,0,0,497,ban,1
286652,497,4210,2023-11-17,0,0,0,0,1,0,1,0,0,0,4210,ban,4
286652,497,4210,2023-11-17,0,0,0,0,0,0,1,0,0,0,0,remaining,6
271703,12834,3531,2023-09-23,1,1,1,0,1,0,1,0,1,1,12834,ban,3
271703,12834,3531,2023-09-23,1,1,1,0,1,0,1,0,1,1,3531,ban,7
271703,12834,3531,2023-09-23,1,1,1,0,1,0,1,0,1,1,12834,pick,4
271703,12834,3531,2023-09-23,1,1,1,0,0,0,1,0,1,1,3531,pick,8
271703,12834,3531,2023-09-23,1,1,1,0,0,0,1,0,0,1,12834,ban,6
271703,12834,3531,2023-09-23,1,1,1,0,0,0,0,0,0,1,3531,ban,1
271703,12834,3531,2023-09-23,1,0,1,0,0,0,0,0,0,1,0,remaining,0
271701,6235,12474,2023-09-22,1,1,1,0,1,0,1,0,1,1,6235,ban,6
271701,6235,12474,2023-09-22,1,1,1,0,1,0,0,0,1,1,12474,ban,3
271701,6235,12474,2023-09-22,1,1,1,0,1,0,0,0,1,1,6235,pick,4
271701,6235,12474,2023-09-22,1,1,1,0,0,0,0,0,1,1,12474,pick,8
271701,6235,12474,2023-09-22,1,1,1,0,0,0,0,0,0,1,6235,ban,7
271701,6235,12474,2023-09-22,1,1,1,0,0,0,0,0,0,1,12474,ban,0
271701,6235,12474,2023-09-22,0,1,1,0,0,0,0,0,0,1,0,remaining,1
299762,15065,15176,2024-02-27,1,1,1,0,0,1,1,0,1,1,15065,ban,2
299762,15065,15176,2024-02-27,1,1,0,0,0,1,1,0,1,1,15176,ban,0
299762,15065,15176,2024-02-27,0,1,0,0,0,1,1,0,1,1,15065,pick,6
299762,15065,15176,2024-02-27,0,1,0,0,0,1,0,0,1,1,15176,pick,1
299762,15065,15176,2024-02-27,0,0,0,0,0,1,0,0,1,1,15065,ban,8
299762,15065,15176,2024-02-27,0,0,0,0,0,1,0,0,0,1,15176,ban,5
299762,15065,15176,2024-02-27,0,0,0,0,0,0,0,0,0,1,0,remaining,9
294780,9559,13650,2024-01-27,1,1,1,0,0,1,1,0,1,1,9559,ban,1
294780,9559,13650,2024-01-27,1,0,1,0,0,1,1,0,1,1,13650,ban,0
294780,9559,13650,2024-01-27,0,0,1,0,0,1,1,0,1,1,9559,pick,4
294780,9559,13650,2024-01-27,0,0,1,0,0,1,1,0,1,1,13650,pick,9
294780,9559,13650,2024-01-27,0,0,1,0,0,1,1,0,1,0,9559,ban,6
294780,9559,13650,2024-01-27,0,0,1,0,0,1,0,0,1,0,13650,ban,8
294780,9559,13650,2024-01-27,0,0,1,0,0,1,0,0,0,0,0,remaining,2
314903,6985,13188,2024-03-28,1,1,1,0,0,1,1,0,1,1,6985,ban,9
314903,6985,13188,2024-03-28,1,1,1,0,0,1,1,0,1,0,13188,ban,8
314903,6985,13188,2024-03-28,1,1,1,0,0,1,1,0,0,0,6985,pick,1
314903,6985,13188,2024-03-28,1,0,1,0,0,1,1,0,0,0,13188,pick,5
314903,6985,13188,2024-03-28,1,0,1,0,0,0,1,0,0,0,6985,ban,0
314903,6985,13188,2024-03-28,0,0,1,0,0,0,1,0,0,0,13188,ban,6
314903,6985,13188,2024-03-28,0,0,1,0,0,0,0,0,0,0,0,remaining,2
188325,11309,466,2023-04-05,1,0,0,1,1,1,1,1,1,0,11309,ban,4
188325,11309,466,2023-04-05,1,0,0,1,0,1,1,1,1,0,466,ban,5
188325,11309,466,2023-04-05,1,0,0,1,0,0,1,1,1,0,11309,pick,7
188325,11309,466,2023-04-05,1,0,0,1,0,0,1,0,1,0,466,pick,3
188325,11309,466,2023-04-05,1,0,0,0,0,0,1,0,1,0,11309,ban,6
188325,11309,466,2023-04-05,1,0,0,0,0,0,0,0,1,0,466,ban,0
188325,11309,466,2023-04-05,0,0,0,0,0,0,0,0,1,0,0,remaining,8
324703,8369,4733,2024-04-04,1,1,1,0,0,1,1,0,1,1,8369,ban,2
324703,8369,4733,2024-04-04,1,1,0,0,0,1,1,0,1,1,4733,ban,9
