match_id,t1,t2,date,map,winner,played,net_h2h,past_diff,best_odds,worst_odds,t1_win%,t1_pick%,t1_ban%,t1_play%,t2_win%,t2_pick%,t2_ban%,t2_play%,h2h_played
189071,4686,4567,2023-04-03,6,True,True,-3.0,1.0,0.684931506849315,0.6578947368421053,0.6,0.2,0.4,0.4,1.0,0.0,0.0,0.4,1
189071,4686,4567,2023-04-03,0,True,False,-3.0,1.0,0.684931506849315,0.6578947368421053,0.4,0.4,0.2,0.6,1.0,0.2,0.4,0.6,1
189072,4669,2908,2023-04-08,0,True,True,3.0,8.0,0.8849557522123894,0.819672131147541,0.4,0.4,0.0,1.0,0.3333333333333333,0.2,0.2,0.8,1
189072,4669,2908,2023-04-08,5,True,False,3.0,8.0,0.8849557522123894,0.819672131147541,0.3333333333333333,0.0,0.2,0.4,0.0,0.0,0.2,0.4,1
189072,4669,2908,2023-04-08,6,True,False,3.0,8.0,0.8849557522123894,0.819672131147541,0,0.0,0.4,0.0,0,0.0,0.6,0.0,0
189072,4669,2908,2023-04-08,4,True,False,3.0,8.0,0.8849557522123894,0.819672131147541,0.6666666666666666,0.2,0.2,0.4,0.3333333333333333,0.2,0.2,0.8,1
189072,4669,2908,2023-04-08,7,True,True,3.0,8.0,0.8849557522123894,0.819672131147541,0.0,0.0,0.2,0.4,0.0,0.4,0.4,0.6,0
189072,4669,2908,2023-04-08,8,True,True,3.0,8.0,0.8849557522123894,0.819672131147541,1.0,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0
189072,4669,2908,2023-04-08,3,True,False,3.0,8.0,0.8849557522123894,0.819672131147541,0.5,0.2,0.6,0.4,0.0,0.2,0.2,0.2,0
189073,4572,6132,2023-04-08,3,True,True,-2.0,6.0,0.5208333333333334,0.4761904761904761,0.2,0.6,0.0,1.0,0,0.0,0.4,0.0,0
189073,4572,6132,2023-04-08,8,True,False,-2.0,6.0,0.5208333333333334,0.4761904761904761,0.5,0.0,0.8,0.2,0.0,0.2,0.2,0.6,0
189073,4572,6132,2023-04-08,6,True,False,-2.0,6.0,0.5208333333333334,0.4761904761904761,0.0,0.0,0.6,0.0,0.0,0.0,0.8,0.2,0
189073,4572,6132,2023-04-08,0,True,True,-2.0,6.0,0.5208333333333334,0.4761904761904761,1.0,0.0,0.0,0.4,0.3333333333333333,0.2,0.0,0.8,0
189073,4572,6132,2023-04-08,7,True,True,-2.0,6.0,0.5208333333333334,0.4761904761904761,0.6,0.2,0.0,0.8,1.0,0.0,0.0,0.4,0
189073,4572,6132,2023-04-08,5,True,False,-2.0,6.0,0.5208333333333334,0.4761904761904761,0.5,0.0,0.6,0.2,0.25,0.4,0.4,0.6,0
189073,4572,6132,2023-04-08,4,True,False,-2.0,6.0,0.5208333333333334,0.4761904761904761,0.6666666666666666,0.2,0.0,0.4,0.0,0.2,0.2,0.4,0
189074,5310,4567,2023-04-09,3,False,False,-4.0,-6.0,0.1150442477876105,0.0909090909090909,1.0,0.0,0.0,0.4,0.4,0.2,0.2,0.6,1
189074,5310,4567,2023-04-09,0,False,True,-4.0,-6.0,0.1150442477876105,0.0909090909090909,0.25,0.2,0.4,0.6,1.0,0.2,0.4,0.6,1
189074,5310,4567,2023-04-09,5,False,True,-4.0,-6.0,0.1150442477876105,0.0909090909090909,0.0,0.4,0.4,0.4,0.4,0.4,0.2,0.6,0
189074,5310,4567,2023-04-09,6,False,False,-4.0,-6.0,0.1150442477876105,0.0909090909090909,0,0.0,0.8,0.0,0.8,0.0,0.0,0.4,0
189074,5310,4567,2023-04-09,4,False,True,-4.0,-6.0,0.1150442477876105,0.0909090909090909,0.75,0.2,0.2,0.6,0.25,0.0,0.4,0.4,0
189074,5310,4567,2023-04-09,8,False,False,-4.0,-6.0,0.1150442477876105,0.0909090909090909,0.0,0.0,0.0,0.6,0.0,0.0,0.8,0.0,0
189074,5310,4567,2023-04-09,7,False,False,-4.0,-6.0,0.1150442477876105,0.0909090909090909,0.0,0.2,0.2,0.4,0.4,0.2,0.0,0.4,1
189075,4686,9077,2023-04-09,7,False,False,1.0,-5.0,0.5073891625615763,0.408284023668639,1.0,0.0,0.6,0.2,0,0.0,0.4,0.0,0
189075,4686,9077,2023-04-09,6,False,True,1.0,-5.0,0.5073891625615763,0.408284023668639,0.6,0.2,0.4,0.4,0.5,0.2,0.2,0.2,0
189075,4686,9077,2023-04-09,4,False,True,1.0,-5.0,0.5073891625615763,0.408284023668639,0.5,0.2,0.2,0.4,0.8,0.2,0.4,0.6,0
189075,4686,9077,2023-04-09,5,False,True,1.0,-5.0,0.5073891625615763,0.408284023668639,0.8,0.0,0.2,0.6,0.8,0.0,0.0,0.6,0
189075,4686,9077,2023-04-09,8,False,False,1.0,-5.0,0.5073891625615763,0.408284023668639,1.0,0.2,0.0,0.6,0.6666666666666666,0.4,0.2,0.8,0
189075,4686,9077,2023-04-09,3,False,False,1.0,-5.0,0.5073891625615763,0.408284023668639,0.3333333333333333,0.0,0.4,0.2,1.0,0.0,0.8,0.2,0
189075,4686,9077,2023-04-09,0,False,False,1.0,-5.0,0.5073891625615763,0.408284023668639,0.4,0.4,0.2,0.6,0.5,0.2,0.0,0.6,0
189076,4762,6132,2023-04-10,4,True,True,-1.0,-2.0,0.425531914893617,0.4201680672268907,0.0,0.4,0.2,0.6,0.0,0.2,0.2,0.4,0
189076,4762,6132,2023-04-10,8,True,False,-1.0,-2.0,0.425531914893617,0.4201680672268907,0,0.0,0.6,0.0,0.0,0.2,0.4,0.6,0
189076,4762,6132,2023-04-10,5,True,True,-1.0,-2.0,0.425531914893617,0.4201680672268907,0.3333333333333333,0.2,0.2,0.8,0.25,0.2,0.4,0.4,0
189076,4762,6132,2023-04-10,6,True,False,-1.0,-2.0,0.425531914893617,0.4201680672268907,0.0,0.0,0.0,0.8,0.0,0.0,0.6,0.2,0
189076,4762,6132,2023-04-10,7,True,False,-1.0,-2.0,0.425531914893617,0.4201680672268907,0.0,0.0,0.2,0.2,1.0,0.0,0.0,0.4,0
189076,4762,6132,2023-04-10,3,True,True,-1.0,-2.0,0.425531914893617,0.4201680672268907,1.0,0.2,0.4,0.4,0.0,0.0,0.4,0.2,0
189076,4762,6132,2023-04-10,0,True,False,-1.0,-2.0,0.425531914893617,0.4201680672268907,0.0,0.2,0.4,0.2,0.25,0.4,0.0,0.8,0
189077,4572,9077,2023-04-15,0,False,True,0.0,-6.0,0.2366412213740458,0.2366412213740458,1.0,0.0,0.0,0.4,0.5,0.2,0.2,0.4,1
189077,4572,9077,2023-04-15,3,False,True,0.0,-6.0,0.2366412213740458,0.2366412213740458,0.4,0.6,0.0,1.0,1.0,0.0,0.8,0.2,1
189077,4572,9077,2023-04-15,4,False,True,0.0,-6.0,0.2366412213740458,0.2366412213740458,0.6666666666666666,0.2,0.0,0.4,0.8,0.2,0.4,0.6,0
189077,4572,9077,2023-04-15,7,False,False,0.0,-6.0,0.2366412213740458,0.2366412213740458,0.6,0.2,0.0,0.8,0,0.0,0.2,0.0,0
189077,4572,9077,2023-04-15,6,False,False,0.0,-6.0,0.2366412213740458,0.2366412213740458,0.0,0.0,0.6,0.0,0.3333333333333333,0.4,0.2,0.4,0
189077,4572,9077,2023-04-15,5,False,False,0.0,-6.0,0.2366412213740458,0.2366412213740458,0.5,0.0,0.6,0.2,0.8,0.0,0.0,0.8,0
189077,4572,9077,2023-04-15,8,False,False,0.0,-6.0,0.2366412213740458,0.2366412213740458,0.5,0.0,0.8,0.2,0.6666666666666666,0.2,0.2,0.6,1
189078,4669,5310,2023-04-15,6,True,False,0.0,6.0,0.7874015748031495,0.7407407407407407,0,0.0,0.4,0.0,0,0.0,0.8,0.0,0
189078,4669,5310,2023-04-15,3,True,False,0.0,6.0,0.7874015748031495,0.7407407407407407,0.5,0.2,0.6,0.4,1.0,0.0,0.0,0.4,0
189078,4669,5310,2023-04-15,5,True,True,0.0,6.0,0.7874015748031495,0.7407407407407407,0.3333333333333333,0.0,0.2,0.4,0.0,0.4,0.4,0.4,0
189078,4669,5310,2023-04-15,7,True,False,0.0,6.0,0.7874015748031495,0.7407407407407407,0.5,0.0,0.2,0.4,0.0,0.2,0.2,0.4,0
189078,4669,5310,2023-04-15,0,True,False,0.0,6.0,0.7874015748031495,0.7407407407407407,0.4,0.4,0.0,1.0,0.2,0.2,0.4,0.6,0
189078,4669,5310,2023-04-15,8,True,True,0.0,6.0,0.7874015748031495,0.7407407407407407,1.0,0.2,0.2,0.2,0.0,0.0,0.0,0.6,0
189078,4669,5310,2023-04-15,4,True,True,0.0,6.0,0.7874015748031495,0.7407407407407407,0.6666666666666666,0.2,0.2,0.4,0.75,0.2,0.2,0.6,0
189079,4762,4686,2023-04-16,8,False,True,-5.0,-7.0,0.0909090909090909,0.0825688073394496,0,0.0,0.4,0.0,1.0,0.2,0.2,0.6,0
189079,4762,4686,2023-04-16,5,False,True,-5.0,-7.0,0.0909090909090909,0.0825688073394496,0.3333333333333333,0.2,0.2,0.8,0.6,0.0,0.2,0.6,1
189079,4762,4686,2023-04-16,6,False,False,-5.0,-7.0,0.0909090909090909,0.0825688073394496,0.0,0.0,0.0,0.6,0.8,0.2,0.2,0.6,1
189079,4762,4686,2023-04-16,7,False,False,-5.0,-7.0,0.0909090909090909,0.0825688073394496,0.0,0.0,0.2,0.2,1.0,0.0,0.6,0.2,0
189079,4762,4686,2023-04-16,0,False,True,-5.0,-7.0,0.0909090909090909,0.0825688073394496,0.0,0.2,0.6,0.2,0.4,0.2,0.2,0.4,1
189079,4762,4686,2023-04-16,3,False,False,-5.0,-7.0,0.0909090909090909,0.0825688073394496,1.0,0.4,0.4,0.6,0.3333333333333333,0.0,0.4,0.0,0
189079,4762,4686,2023-04-16,4,False,False,-5.0,-7.0,0.0909090909090909,0.0825688073394496,0.3333333333333333,0.2,0.2,0.6,0.4,0.4,0.2,0.6,0
189080,6132,4567,2023-04-16,8,False,False,1.0,-9.0,0.0990990990990992,0.0990990990990992,0.0,0.0,0.6,0.4,0.0,0.0,0.8,0.0,0
189080,6132,4567,2023-04-16,7,False,True,1.0,-9.0,0.0990990990990992,0.0990990990990992,1.0,0.0,0.0,0.4,0.4,0.2,0.0,0.4,0
189080,6132,4567,2023-04-16,4,False,False,1.0,-9.0,0.0990990990990992,0.0990990990990992,0.0,0.4,0.2,0.4,0.25,0.0,0.4,0.4,0
189080,6132,4567,2023-04-16,6,False,False,1.0,-9.0,0.0990990990990992,0.0990990990990992,0.0,0.0,0.6,0.2,0.8,0.0,0.0,0.4,0
189080,6132,4567,2023-04-16,3,False,True,1.0,-9.0,0.0990990990990992,0.0990990990990992,0.0,0.0,0.4,0.4,0.4,0.2,0.2,0.6,0
189080,6132,4567,2023-04-16,0,False,True,1.0,-9.0,0.0990990990990992,0.0990990990990992,0.25,0.4,0.0,0.6,1.0,0.2,0.4,0.6,0
189080,6132,4567,2023-04-16,5,False,False,1.0,-9.0,0.0990990990990992,0.0990990990990992,0.25,0.2,0.2,0.6,0.6,0.4,0.2,0.6,0
189081,2908,5310,2023-04-17,3,True,True,-6.0,-1.0,0.7751937984496123,0.5813953488372093,0.0,0.2,0.0,0.2,1.0,0.0,0.0,0.2,0
189081,2908,5310,2023-04-17,7,True,False,-6.0,-1.0,0.7751937984496123,0.5813953488372093,0.0,0.4,0.4,0.6,0.0,0.2,0.4,0.2,0
189081,2908,5310,2023-04-17,8,True,True,-6.0,-1.0,0.7751937984496123,0.5813953488372093,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.8,1
189081,2908,5310,2023-04-17,6,True,False,-6.0,-1.0,0.7751937984496123,0.5813953488372093,0,0.0,0.4,0.0,0,0.0,0.8,0.0,0
189081,2908,5310,2023-04-17,5,True,True,-6.0,-1.0,0.7751937984496123,0.5813953488372093,0.0,0.0,0.4,0.4,0.0,0.6,0.2,0.6,0
189081,2908,5310,2023-04-17,4,True,False,-6.0,-1.0,0.7751937984496123,0.5813953488372093,0.3333333333333333,0.2,0.4,0.6,0.6,0.2,0.2,0.8,1
189081,2908,5310,2023-04-17,0,True,False,-6.0,-1.0,0.7751937984496123,0.5813953488372093,0.3333333333333333,0.2,0.2,0.8,0.2,0.0,0.4,0.4,1
189082,4686,6132,2023-04-29,8,True,True,4.0,13.0,0.9259259259259258,0.9009009009009008,1.0,0.4,0.2,0.6,0.0,0.0,0.6,0.4,0
189082,4686,6132,2023-04-29,0,True,True,4.0,13.0,0.9259259259259258,0.9009009009009008,0.4,0.0,0.2,0.4,0.2,0.4,0.0,0.6,0
189082,4686,6132,2023-04-29,5,True,False,4.0,13.0,0.9259259259259258,0.9009009009009008,0.6,0.0,0.2,0.8,0.25,0.2,0.2,0.6,1
189082,4686,6132,2023-04-29,7,True,True,4.0,13.0,0.9259259259259258,0.9009009009009008,1.0,0.0,0.4,0.2,1.0,0.0,0.0,0.4,1
189082,4686,6132,2023-04-29,6,True,False,4.0,13.0,0.9259259259259258,0.9009009009009008,0.8,0.2,0.0,0.6,0.0,0.0,0.6,0.2,1
189082,4686,6132,2023-04-29,2,True,False,4.0,13.0,0.9259259259259258,0.9009009009009008,0,0,0,0,0,0,0,0,0
189082,4686,6132,2023-04-29,4,True,False,4.0,13.0,0.9259259259259258,0.9009009009009008,0.4,0.4,0.4,0.4,0.0,0.4,0.2,0.4,0
189083,4762,9077,2023-04-29,8,True,False,-2.0,-15.0,0.210970464135021,0.2012072434607646,0.0,0.0,0.4,0.0,0.6666666666666666,0.0,0.2,0.4,0
189083,4762,9077,2023-04-29,6,True,False,-2.0,-15.0,0.210970464135021,0.2012072434607646,0.0,0.0,0.0,0.6,0.3333333333333333,0.4,0.4,0.4,0
189083,4762,9077,2023-04-29,7,True,False,-2.0,-15.0,0.210970464135021,0.2012072434607646,0.0,0.0,0.2,0.2,0,0.0,0.0,0.0,0
189083,4762,9077,2023-04-29,5,True,True,-2.0,-15.0,0.210970464135021,0.2012072434607646,0.25,0.2,0.2,0.8,0.8,0.0,0.2,0.8,0
189083,4762,9077,2023-04-29,3,True,False,-2.0,-15.0,0.210970464135021,0.2012072434607646,1.0,0.4,0.4,0.6,1.0,0.2,0.8,0.2,0
189083,4762,9077,2023-04-29,4,True,True,-2.0,-15.0,0.210970464135021,0.2012072434607646,0.3333333333333333,0.2,0.2,0.6,1.0,0.2,0.2,0.8,0
189083,4762,9077,2023-04-29,0,True,True,-2.0,-15.0,0.210970464135021,0.2012072434607646,0.0,0.2,0.6,0.2,0.5,0.2,0.2,0.4,0
189084,4669,4567,2023-04-30,5,False,False,-2.0,5.0,0.441340782122905,0.3548387096774194,0.5,0.0,0.2,0.4,0.6,0.4,0.0,0.6,0
189084,4669,4567,2023-04-30,3,False,False,-2.0,5.0,0.441340782122905,0.3548387096774194,0.5,0.2,0.6,0.4,0.6,0.2,0.2,0.8,0
189084,4669,4567,2023-04-30,4,False,True,-2.0,5.0,0.441340782122905,0.3548387096774194,0.75,0.2,0.2,0.4,0.25,0.0,0.6,0.2,0
189084,4669,4567,2023-04-30,0,False,True,-2.0,5.0,0.441340782122905,0.3548387096774194,0.4,0.4,0.0,1.0,1.0,0.0,0.4,0.6,0
189084,4669,4567,2023-04-30,7,False,False,-2.0,5.0,0.441340782122905,0.3548387096774194,0.5,0.0,0.2,0.4,0.2,0.4,0.0,0.4,0
189084,4669,4567,2023-04-30,6,False,True,-2.0,5.0,0.441340782122905,0.3548387096774194,0,0.0,0.4,0.0,0.8,0.0,0.0,0.4,0
189084,4669,4567,2023-04-30,8,False,False,-2.0,5.0,0.441340782122905,0.3548387096774194,1.0,0.2,0.2,0.2,0.0,0.0,0.8,0.0,0
189085,4572,5310,2023-04-30,5,False,False,1.0,12.0,0.6153846153846154,0.5833333333333333,0.5,0.0,0.6,0.2,0.0,0.4,0.2,0.6,0
189085,4572,5310,2023-04-30,3,False,True,1.0,12.0,0.6153846153846154,0.5833333333333333,0.4,0.6,0.0,1.0,0.5,0.0,0.0,0.4,1
189085,4572,5310,2023-04-30,6,False,False,1.0,12.0,0.6153846153846154,0.5833333333333333,0.0,0.0,0.6,0.0,0,0.0,0.8,0.0,0
189085,4572,5310,2023-04-30,0,False,True,1.0,12.0,0.6153846153846154,0.5833333333333333,1.0,0.0,0.0,0.4,0.2,0.0,0.2,0.4,1
189085,4572,5310,2023-04-30,4,False,True,1.0,12.0,0.6153846153846154,0.5833333333333333,0.5,0.2,0.0,0.4,0.6,0.2,0.2,0.6,0
189085,4572,5310,2023-04-30,8,False,False,1.0,12.0,0.6153846153846154,0.5833333333333333,0.5,0.0,0.8,0.2,0.0,0.2,0.0,0.8,0
189085,4572,5310,2023-04-30,7,False,False,1.0,12.0,0.6153846153846154,0.5833333333333333,0.6,0.2,0.0,0.8,0.0,0.2,0.6,0.2,1
189086,2908,4686,2023-05-01,7,False,True,-2.0,-9.0,0.1304347826086955,0.1071428571428572,0.0,0.2,0.4,0.4,0.6666666666666666,0.0,0.4,0.2,0
189086,2908,4686,2023-05-01,5,False,False,-2.0,-9.0,0.1304347826086955,0.1071428571428572,0.0,0.0,0.4,0.4,0.6,0.0,0.2,0.8,0
189086,2908,4686,2023-05-01,8,False,True,-2.0,-9.0,0.1304347826086955,0.1071428571428572,0.3333333333333333,0.0,0.2,0.6,1.0,0.4,0.2,0.6,0
189086,2908,4686,2023-05-01,4,False,False,-2.0,-9.0,0.1304347826086955,0.1071428571428572,0.3333333333333333,0.2,0.4,0.6,0.4,0.4,0.4,0.4,0
189086,2908,4686,2023-05-01,0,False,False,-2.0,-9.0,0.1304347826086955,0.1071428571428572,0.3333333333333333,0.2,0.4,0.6,0.4,0.0,0.2,0.4,0
189086,2908,4686,2023-05-01,6,False,True,-2.0,-9.0,0.1304347826086955,0.1071428571428572,0,0.0,0.2,0.0,0.8,0.2,0.0,0.6,0
189086,2908,4686,2023-05-01,3,False,False,-2.0,-9.0,0.1304347826086955,0.1071428571428572,0.5,0.4,0.0,0.4,0.3333333333333333,0.0,0.6,0.0,0
189087,4567,9077,2023-05-06,3,False,False,-1.0,-2.0,0.5614035087719298,0.5555555555555556,0.6,0.2,0.2,0.6,1.0,0.2,0.6,0.2,0
189087,4567,9077,2023-05-06,6,False,True,-1.0,-2.0,0.5614035087719298,0.5555555555555556,0.8,0.2,0.0,0.6,0.3333333333333333,0.2,0.6,0.2,0
189087,4567,9077,2023-05-06,8,False,False,-1.0,-2.0,0.5614035087719298,0.5555555555555556,0.0,0.0,0.8,0.0,0.6666666666666666,0.0,0.4,0.2,0
189087,4567,9077,2023-05-06,7,False,False,-1.0,-2.0,0.5614035087719298,0.5555555555555556,0.2,0.2,0.0,0.2,0,0.0,0.0,0.0,0
189087,4567,9077,2023-05-06,0,False,True,-1.0,-2.0,0.5614035087719298,0.5555555555555556,1.0,0.0,0.4,0.6,0.6,0.4,0.2,0.6,0
189087,4567,9077,2023-05-06,1,False,False,-1.0,-2.0,0.5614035087719298,0.5555555555555556,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
189087,4567,9077,2023-05-06,4,False,True,-1.0,-2.0,0.5614035087719298,0.5555555555555556,0.4,0.0,0.4,0.4,0.8,0.2,0.0,1.0,0
189089,4686,5310,2023-05-07,7,True,False,8.0,11.0,0.9009009009009008,0.8928571428571428,0.75,0.2,0.2,0.4,0.0,0.2,0.4,0.2,0
189089,4686,5310,2023-05-07,1,True,True,8.0,11.0,0.9009009009009008,0.8928571428571428,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
189089,4686,5310,2023-05-07,6,True,False,8.0,11.0,0.9009009009009008,0.8928571428571428,0.8,0.2,0.0,0.6,0,0.0,0.8,0.0,0
189089,4686,5310,2023-05-07,4,True,False,8.0,11.0,0.9009009009009008,0.8928571428571428,0.4,0.2,0.4,0.2,0.6,0.2,0.2,0.6,1
189089,4686,5310,2023-05-07,0,True,False,8.0,11.0,0.9009009009009008,0.8928571428571428,0.4,0.0,0.2,0.4,0.2,0.0,0.0,0.6,0
189089,4686,5310,2023-05-07,3,True,True,8.0,11.0,0.9009009009009008,0.8928571428571428,0.3333333333333333,0.0,0.8,0.0,0.6666666666666666,0.2,0.0,0.6,0
189089,4686,5310,2023-05-07,8,True,True,8.0,11.0,0.9009009009009008,0.8928571428571428,1.0,0.4,0.0,0.8,0.0,0.2,0.2,0.6,1
189090,2908,6132,2023-05-07,8,False,False,2.0,3.0,0.3548387096774194,0.21875,0.3333333333333333,0.0,0.2,0.6,0.0,0.0,0.6,0.4,0
189090,2908,6132,2023-05-07,6,False,False,2.0,3.0,0.3548387096774194,0.21875,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.2,0
189090,2908,6132,2023-05-07,1,False,False,2.0,3.0,0.3548387096774194,0.21875,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
189090,2908,6132,2023-05-07,0,False,True,2.0,3.0,0.3548387096774194,0.21875,0.3333333333333333,0.2,0.4,0.6,0.0,0.2,0.0,0.6,0
189090,2908,6132,2023-05-07,7,False,True,2.0,3.0,0.3548387096774194,0.21875,0.0,0.2,0.4,0.4,1.0,0.2,0.0,0.6,0
189090,2908,6132,2023-05-07,3,False,True,2.0,3.0,0.3548387096774194,0.21875,0.5,0.4,0.0,0.4,0.0,0.0,0.2,0.4,0
189090,2908,6132,2023-05-07,4,False,False,2.0,3.0,0.3548387096774194,0.21875,0.3333333333333333,0.2,0.4,0.6,0.0,0.4,0.2,0.4,0
189092,4762,2908,2023-05-13,4,True,False,-5.0,5.0,0.970873786407767,0.641025641025641,0.4,0.2,0.2,0.6,0.3333333333333333,0.2,0.4,0.6,0
189092,4762,2908,2023-05-13,3,True,False,-5.0,5.0,0.970873786407767,0.641025641025641,1.0,0.4,0.4,0.6,0.3333333333333333,0.4,0.0,0.4,0
189092,4762,2908,2023-05-13,8,True,False,-5.0,5.0,0.970873786407767,0.641025641025641,0.0,0.0,0.4,0.0,0.3333333333333333,0.0,0.2,0.6,0
189092,4762,2908,2023-05-13,6,True,True,-5.0,5.0,0.970873786407767,0.641025641025641,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0
189092,4762,2908,2023-05-13,0,True,True,-5.0,5.0,0.970873786407767,0.641025641025641,0.0,0.2,0.6,0.2,0.3333333333333333,0.2,0.4,0.6,0
189092,4762,2908,2023-05-13,1,True,False,-5.0,5.0,0.970873786407767,0.641025641025641,1.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0
189092,4762,2908,2023-05-13,7,True,True,-5.0,5.0,0.970873786407767,0.641025641025641,0.0,0.0,0.2,0.2,0.0,0.2,0.4,0.4,0
189093,4572,4567,2023-05-13,3,False,False,-7.0,-1.0,0.1735537190082644,0.1452991452991452,0.4,0.6,0.0,1.0,0.6,0.2,0.2,0.6,1
189093,4572,4567,2023-05-13,0,False,True,-7.0,-1.0,0.1735537190082644,0.1452991452991452,1.0,0.0,0.0,0.4,1.0,0.0,0.4,0.6,0
189093,4572,4567,2023-05-13,7,False,True,-7.0,-1.0,0.1735537190082644,0.1452991452991452,0.6,0.2,0.0,0.8,0.2,0.2,0.0,0.2,1
189093,4572,4567,2023-05-13,4,False,True,-7.0,-1.0,0.1735537190082644,0.1452991452991452,0.4,0.2,0.0,0.4,0.4,0.0,0.4,0.4,0
189093,4572,4567,2023-05-13,8,False,False,-7.0,-1.0,0.1735537190082644,0.1452991452991452,0.5,0.0,0.8,0.2,0.0,0.0,0.8,0.0,0
189093,4572,4567,2023-05-13,1,False,False,-7.0,-1.0,0.1735537190082644,0.1452991452991452,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0
189093,4572,4567,2023-05-13,6,False,False,-7.0,-1.0,0.1735537190082644,0.1452991452991452,0.0,0.0,0.6,0.0,0.6,0.2,0.0,0.6,0
189094,4669,4686,2023-05-13,6,False,True,-4.0,0.0,0.2592592592592593,0.2537313432835821,0.0,0.0,0.2,0.2,1.0,0.2,0.0,0.6,0
189094,4669,4686,2023-05-13,4,False,False,-4.0,0.0,0.2592592592592593,0.2537313432835821,0.8,0.4,0.0,0.6,0.4,0.2,0.4,0.2,0
189094,4669,4686,2023-05-13,7,False,False,-4.0,0.0,0.2592592592592593,0.2537313432835821,0.5,0.0,0.4,0.2,0.75,0.2,0.2,0.4,0
189094,4669,4686,2023-05-13,3,False,False,-4.0,0.0,0.2592592592592593,0.2537313432835821,0.5,0.2,0.8,0.2,0.3333333333333333,0.0,0.8,0.0,1
189094,4669,4686,2023-05-13,1,False,True,-4.0,0.0,0.2592592592592593,0.2537313432835821,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1
189094,4669,4686,2023-05-13,8,False,True,-4.0,0.0,0.2592592592592593,0.2537313432835821,1.0,0.2,0.2,0.2,1.0,0.4,0.0,0.8,0
189094,4669,4686,2023-05-13,0,False,False,-4.0,0.0,0.2592592592592593,0.2537313432835821,0.6,0.2,0.0,1.0,0.4,0.0,0.2,0.4,1
189096,4762,5310,2023-05-15,8,True,True,-2.0,8.0,0.6134969325153374,0.6097560975609756,0.0,0.0,0.4,0.0,0.0,0.4,0.2,0.6,0
189096,4762,5310,2023-05-15,3,True,False,-2.0,8.0,0.6134969325153374,0.6097560975609756,1.0,0.4,0.4,0.6,0.6666666666666666,0.2,0.0,0.8,0
189096,4762,5310,2023-05-15,7,True,True,-2.0,8.0,0.6134969325153374,0.6097560975609756,0.0,0.0,0.2,0.2,0.0,0.2,0.4,0.2,0
189096,4762,5310,2023-05-15,6,True,False,-2.0,8.0,0.6134969325153374,0.6097560975609756,0.2,0.0,0.0,0.6,0,0.0,0.6,0.0,0
189096,4762,5310,2023-05-15,4,True,False,-2.0,8.0,0.6134969325153374,0.6097560975609756,0.4,0.2,0.2,0.6,0.6,0.2,0.4,0.4,0
189096,4762,5310,2023-05-15,0,True,False,-2.0,8.0,0.6134969325153374,0.6097560975609756,0.3333333333333333,0.2,0.6,0.2,0.2,0.0,0.0,0.6,0
189096,4762,5310,2023-05-15,1,True,True,-2.0,8.0,0.6134969325153374,0.6097560975609756,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0
189097,4686,4572,2023-05-20,4,True,True,8.0,10.0,0.8620689655172414,0.8620689655172414,0.4,0.2,0.4,0.2,0.4,0.2,0.0,0.4,0
189097,4686,4572,2023-05-20,8,True,False,8.0,10.0,0.8620689655172414,0.8620689655172414,1.0,0.4,0.0,1.0,0.5,0.0,0.8,0.2,0
189097,4686,4572,2023-05-20,0,True,False,8.0,10.0,0.8620689655172414,0.8620689655172414,0.4,0.0,0.2,0.4,0.8,0.0,0.0,0.4,0
189097,4686,4572,2023-05-20,7,True,False,8.0,10.0,0.8620689655172414,0.8620689655172414,0.75,0.2,0.2,0.2,0.6,0.2,0.0,0.8,0
189097,4686,4572,2023-05-20,3,True,True,8.0,10.0,0.8620689655172414,0.8620689655172414,0.3333333333333333,0.0,0.8,0.0,0.4,0.6,0.0,1.0,0
189097,4686,4572,2023-05-20,1,True,True,8.0,10.0,0.8620689655172414,0.8620689655172414,1.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0
189097,4686,4572,2023-05-20,6,True,False,8.0,10.0,0.8620689655172414,0.8620689655172414,0.8,0.2,0.0,0.6,0.0,0.0,0.6,0.0,0
189098,4762,4669,2023-05-20,6,True,False,-4.0,-1.0,0.3636363636363636,0.3401360544217687,0.2,0.0,0.0,0.6,0.5,0.0,0.2,0.2,0
189098,4762,4669,2023-05-20,0,True,True,-4.0,-1.0,0.3636363636363636,0.3401360544217687,0.3333333333333333,0.2,0.6,0.2,0.6,0.2,0.0,1.0,0
189098,4762,4669,2023-05-20,8,True,False,-4.0,-1.0,0.3636363636363636,0.3401360544217687,0.0,0.0,0.4,0.0,0.6666666666666666,0.2,0.2,0.2,0
