match_id,t1,t2,date,map,winner,played,net_h2h,past_diff,odds,avg_win%,avg_pick%,avg_ban%,avg_play%
183780,2359,2406,2023-04-08,8,False,False,0.0,7,0.6510244707710235,0.42727272727272725,0.25,0.375,0.5
183780,2359,2406,2023-04-08,7,False,True,0.0,7,0.6510244707710235,0.3333333333333333,0.05555555555555555,0.1388888888888889,0.21783625730994152
183780,2359,2406,2023-04-08,0,False,True,0.0,7,0.6510244707710235,0.625,0.19005847953216373,0.6228070175438596,0.2149122807017544
183780,2359,2406,2023-04-08,6,False,False,0.0,7,0.6510244707710235,0.5,0.0,0.125,0.25
183780,2359,2406,2023-04-08,3,False,False,0.0,7,0.6510244707710235,0.5833333333333333,0.1067251461988304,0.293859649122807,0.3538011695906432
183780,2359,2406,2023-04-08,5,False,True,0.0,7,0.6510244707710235,0.45,0.1871345029239766,0.3757309941520468,0.29678362573099415
183780,2359,2406,2023-04-08,4,False,False,0.0,7,0.6510244707710235,0.5,0.16228070175438597,0.5950292397660819,0.1608187134502924
183781,1034,2,2023-04-09,6,True,True,-2.0,0,0.4778079710144928,0.25,0.125,0.375,0.375
183781,1034,2,2023-04-09,3,True,False,-2.0,0,0.4778079710144928,0.42857142857142855,0.025,0.35,0.275
183781,1034,2,2023-04-09,8,True,False,-2.0,0,0.4778079710144928,0.4392857142857143,0.125,0.5,0.125
183781,1034,2,2023-04-09,7,True,True,-2.0,0,0.4778079710144928,1.0,0.0,0.05,0.0
183781,1034,2,2023-04-09,0,True,False,-2.0,0,0.4778079710144928,0.575,0.15,0.35,0.42500000000000004
183781,1034,2,2023-04-09,5,True,True,-2.0,0,0.4778079710144928,0.525,0.175,0.45,0.4
183781,1034,2,2023-04-09,4,True,False,-2.0,0,0.4778079710144928,0.65,0.175,0.625,0.125
183782,7386,2355,2023-04-09,5,True,False,0.0,-2,0.5988882911959835,0.4916666666666667,0.14545454545454545,0.42727272727272725,0.37727272727272726
183782,7386,2355,2023-04-09,7,True,True,0.0,-2,0.5988882911959835,0.5,0.0,0.05,0.09545454545454546
183782,7386,2355,2023-04-09,6,True,True,0.0,-2,0.5988882911959835,0.5,0.0,0.5,0.25
183782,7386,2355,2023-04-09,3,True,False,0.0,-2,0.5988882911959835,0.6527777777777778,0.18636363636363634,0.4181818181818182,0.2659090909090909
183782,7386,2355,2023-04-09,0,True,True,0.0,-2,0.5988882911959835,0.49411764705882355,0.12045454545454545,0.5522727272727272,0.26136363636363635
183782,7386,2355,2023-04-09,4,True,False,0.0,-2,0.5988882911959835,0.4875,0.22045454545454546,0.6181818181818182,0.1659090909090909
183782,7386,2355,2023-04-09,8,True,False,0.0,-2,0.5988882911959835,0.8,0.25,0.5,0.25
183783,5248,120,2023-04-10,7,False,False,-4.0,-4,0.2657342657342657,0.3333333333333333,0.07500000000000001,0.1,0.1
183783,5248,120,2023-04-10,8,False,False,-4.0,-4,0.2657342657342657,0.575,0.125,0.4583333333333333,0.25
183783,5248,120,2023-04-10,3,False,True,-4.0,-4,0.2657342657342657,0.5607142857142857,0.15000000000000002,0.275,0.3
183783,5248,120,2023-04-10,5,False,True,-4.0,-4,0.2657342657342657,0.575,0.1,0.42500000000000004,0.2
183783,5248,120,2023-04-10,4,False,True,-4.0,-4,0.2657342657342657,0.6499999999999999,0.15,0.45,0.2
183783,5248,120,2023-04-10,6,False,False,-4.0,-4,0.2657342657342657,0.25,0.125,0.375,0.625
183783,5248,120,2023-04-10,0,False,False,-4.0,-4,0.2657342657342657,0.6,0.05,0.4,0.3
183785,188,120,2023-04-15,4,True,True,-4.0,-2,0.4014452027298274,0.625,0.2,0.42500000000000004,0.22499999999999998
183785,188,120,2023-04-15,3,True,False,-4.0,-2,0.4014452027298274,0.6083333333333334,0.2,0.4,0.32499999999999996
183785,188,120,2023-04-15,5,True,False,-4.0,-2,0.4014452027298274,0.5,0.125,0.425,0.225
183785,188,120,2023-04-15,6,True,True,-4.0,-2,0.4014452027298274,0.75,0.225,0.425,0.2
183785,188,120,2023-04-15,7,True,False,-4.0,-2,0.4014452027298274,0.41666666666666663,0.05,0.125,0.15000000000000002
183785,188,120,2023-04-15,8,True,False,-4.0,-2,0.4014452027298274,0.55,0.1,0.35,0.325
183785,188,120,2023-04-15,0,True,True,-4.0,-2,0.4014452027298274,0.55,0.15000000000000002,0.55,0.2
183786,1034,7386,2023-04-15,7,False,True,0.0,4,0.767515191679716,1.0,0.0,0.11666666666666667,0.041666666666666664
183786,1034,7386,2023-04-15,3,False,False,0.0,4,0.767515191679716,0.5178571428571428,0.15,0.4166666666666667,0.375
183786,1034,7386,2023-04-15,5,False,True,0.0,4,0.767515191679716,0.41666666666666663,0.14166666666666666,0.45833333333333337,0.35833333333333334
183786,1034,7386,2023-04-15,6,False,False,0.0,4,0.767515191679716,0.5833333333333333,0.3666666666666667,0.6333333333333333,0.1
183786,1034,7386,2023-04-15,8,False,True,0.0,4,0.767515191679716,0.7142857142857143,0.16666666666666666,0.3666666666666667,0.43333333333333335
183786,1034,7386,2023-04-15,0,False,False,0.0,4,0.767515191679716,0.5277777777777778,0.11666666666666667,0.4,0.35
183786,1034,7386,2023-04-15,4,False,False,0.0,4,0.767515191679716,0.5625,0.11666666666666667,0.5666666666666667,0.18333333333333335
183787,2359,2,2023-04-16,7,True,True,0.0,9,0.5148795465281057,0.875,0.05263157894736842,0.18289473684210525,0.13157894736842105
183787,2359,2,2023-04-16,0,True,True,0.0,9,0.5148795465281057,0.625,0.18026315789473685,0.5421052631578948,0.2539473684210526
183787,2359,2,2023-04-16,5,True,False,0.0,9,0.5148795465281057,0.45681818181818185,0.17894736842105263,0.40789473684210525,0.3315789473684211
183787,2359,2,2023-04-16,3,True,False,0.0,9,0.5148795465281057,0.6190476190476191,0.02631578947368421,0.2789473684210526,0.26052631578947366
183787,2359,2,2023-04-16,6,True,False,0.0,9,0.5148795465281057,1.0,0.0,0.30000000000000004,0.5
183787,2359,2,2023-04-16,4,True,False,0.0,9,0.5148795465281057,0.525,0.1539473684210526,0.5894736842105264,0.10263157894736842
183787,2359,2,2023-04-16,8,True,True,0.0,9,0.5148795465281057,0.42500000000000004,0.1,0.30000000000000004,0.4
183788,5248,2355,2023-04-16,5,True,False,0.0,0,0.4457018066309312,0.65,0.15000000000000002,0.45,0.275
183788,5248,2355,2023-04-16,3,True,True,0.0,0,0.4457018066309312,0.5634920634920635,0.1,0.225,0.3
183788,5248,2355,2023-04-16,6,True,False,0.0,0,0.4457018066309312,0.5,0.0,0.3333333333333333,0.5416666666666666
183788,5248,2355,2023-04-16,8,True,False,0.0,0,0.4457018066309312,0.575,0.0,0.41666666666666663,0.125
183788,5248,2355,2023-04-16,0,True,True,0.0,0,0.4457018066309312,0.5,0.1,0.475,0.25
183788,5248,2355,2023-04-16,4,True,False,0.0,0,0.4457018066309312,0.625,0.2,0.5,0.225
183788,5248,2355,2023-04-16,7,True,True,0.0,0,0.4457018066309312,0.5,0.05,0.125,0.07500000000000001
183789,6961,2406,2023-04-17,7,True,False,2.0,1,0.7197597348798674,0.5833333333333333,0.025,0.125,0.125
183789,6961,2406,2023-04-17,4,True,False,2.0,1,0.7197597348798674,0.4722222222222222,0.15,0.42500000000000004,0.225
183789,6961,2406,2023-04-17,0,True,True,2.0,1,0.7197597348798674,0.525,0.22499999999999998,0.625,0.25
183789,6961,2406,2023-04-17,3,True,False,2.0,1,0.7197597348798674,0.4642857142857143,0.22499999999999998,0.47500000000000003,0.275
183789,6961,2406,2023-04-17,5,True,True,2.0,1,0.7197597348798674,0.5027777777777778,0.15,0.45,0.32499999999999996
183789,6961,2406,2023-04-17,8,True,True,2.0,1,0.7197597348798674,0.5772727272727273,0.3666666666666667,0.6666666666666666,0.16666666666666666
183789,6961,2406,2023-04-17,6,True,False,2.0,1,0.7197597348798674,0.25,0.1,0.1,0.2
183791,6961,2,2023-04-21,5,True,False,0.0,10,0.8706185176773411,0.575,0.125,0.42500000000000004,0.375
183791,6961,2,2023-04-21,7,True,True,0.0,10,0.8706185176773411,0.8333333333333333,0.0,0.15000000000000002,0.05
183791,6961,2,2023-04-21,3,True,False,0.0,10,0.8706185176773411,0.5,0.15,0.45,0.2
183791,6961,2,2023-04-21,6,True,False,0.0,10,0.8706185176773411,0.75,0.08333333333333333,0.25,0.41666666666666663
183791,6961,2,2023-04-21,4,True,True,0.0,10,0.8706185176773411,0.49722222222222223,0.15,0.44999999999999996,0.15000000000000002
183791,6961,2,2023-04-21,8,True,False,0.0,10,0.8706185176773411,0.6136363636363636,0.3333333333333333,0.75,0.08333333333333333
183791,6961,2,2023-04-21,0,True,True,0.0,10,0.8706185176773411,0.55,0.25,0.55,0.275
183792,2359,7386,2023-04-21,5,True,True,3.0,5,0.7231620718462823,0.3356643356643357,0.15192307692307694,0.38076923076923075,0.3423076923076923
183792,2359,7386,2023-04-21,0,True,False,3.0,5,0.7231620718462823,0.5527777777777778,0.13846153846153847,0.5807692307692307,0.19038461538461537
183792,2359,7386,2023-04-21,8,True,True,3.0,5,0.7231620718462823,0.4772727272727273,0.20833333333333331,0.41666666666666663,0.5
183792,2359,7386,2023-04-21,3,True,False,3.0,5,0.7231620718462823,0.7083333333333333,0.14038461538461539,0.34423076923076923,0.35384615384615387
183792,2359,7386,2023-04-21,6,True,False,3.0,5,0.7231620718462823,0.75,0.125,0.3333333333333333,0.375
183792,2359,7386,2023-04-21,4,True,False,3.0,5,0.7231620718462823,0.4375,0.11346153846153846,0.5442307692307693,0.15192307692307694
183792,2359,7386,2023-04-21,7,True,True,3.0,5,0.7231620718462823,0.9,0.05,0.2519230769230769,0.16346153846153846
183793,2355,120,2023-04-22,6,False,False,0.0,-6,0.2752100840336134,0.8333333333333333,0.16666666666666666,0.5833333333333333,0.41666666666666663
183793,2355,120,2023-04-22,4,False,False,0.0,-6,0.2752100840336134,0.6,0.25,0.475,0.2
183793,2355,120,2023-04-22,7,False,False,0.0,-6,0.2752100840336134,0.8333333333333333,0.025,0.15000000000000002,0.15000000000000002
183793,2355,120,2023-04-22,5,False,False,0.0,-6,0.2752100840336134,0.575,0.175,0.35,0.3
183793,2355,120,2023-04-22,8,False,True,0.0,-6,0.2752100840336134,0.6,0.08333333333333333,0.20833333333333331,0.16666666666666666
183793,2355,120,2023-04-22,0,False,True,0.0,-6,0.2752100840336134,0.475,0.15000000000000002,0.6000000000000001,0.25
183793,2355,120,2023-04-22,3,False,True,0.0,-6,0.2752100840336134,0.575,0.125,0.3,0.35
183794,5248,2406,2023-04-22,6,False,False,0.0,-4,0.2296296296296296,0.0,0.0,0.0,0.425
183794,5248,2406,2023-04-22,7,False,False,0.0,-4,0.2296296296296296,0.41666666666666663,0.1,0.1,0.125
183794,5248,2406,2023-04-22,0,False,True,0.0,-4,0.2296296296296296,0.55,0.075,0.5,0.225
183794,5248,2406,2023-04-22,4,False,True,0.0,-4,0.2296296296296296,0.575,0.125,0.47500000000000003,0.25
183794,5248,2406,2023-04-22,8,False,False,0.0,-4,0.2296296296296296,0.525,0.125,0.45,0.325
183794,5248,2406,2023-04-22,5,False,False,0.0,-4,0.2296296296296296,0.575,0.15,0.5,0.275
183794,5248,2406,2023-04-22,3,False,True,0.0,-4,0.2296296296296296,0.5625,0.125,0.35,0.225
183796,7386,2,2023-04-23,8,False,False,0.0,2,0.3173345759552656,0.5,0.17142857142857143,0.5142857142857142,0.27142857142857146
183796,7386,2,2023-04-23,0,False,False,0.0,2,0.3173345759552656,0.5777777777777777,0.13571428571428573,0.4642857142857143,0.2571428571428571
183796,7386,2,2023-04-23,4,False,False,0.0,2,0.3173345759552656,0.4625,0.08571428571428572,0.55,0.12142857142857143
183796,7386,2,2023-04-23,3,False,True,0.0,2,0.3173345759552656,0.6607142857142857,0.10714285714285714,0.4,0.2785714285714286
183796,7386,2,2023-04-23,5,False,False,0.0,2,0.3173345759552656,0.4535714285714286,0.17142857142857143,0.45,0.37857142857142856
183796,7386,2,2023-04-23,6,False,True,0.0,2,0.3173345759552656,0.75,0.1,0.34285714285714286,0.4857142857142857
183796,7386,2,2023-04-23,7,False,True,0.0,2,0.3173345759552656,0.8333333333333333,0.060714285714285714,0.18214285714285713,0.03571428571428571
183797,2359,120,2023-04-24,6,False,True,0.0,4,0.6727191451317638,0.8333333333333333,0.14285714285714285,0.3571428571428571,0.3571428571428571
183797,2359,120,2023-04-24,7,False,False,0.0,4,0.6727191451317638,0.75,0.07500000000000001,0.19999999999999998,0.225
183797,2359,120,2023-04-24,0,False,False,0.0,4,0.6727191451317638,0.6000000000000001,0.175,0.625,0.2
183797,2359,120,2023-04-24,3,False,False,0.0,4,0.6727191451317638,0.6083333333333334,0.1,0.275,0.4
183797,2359,120,2023-04-24,5,False,True,0.0,4,0.6727191451317638,0.45833333333333337,0.175,0.35,0.25
183797,2359,120,2023-04-24,4,False,True,0.0,4,0.6727191451317638,0.55,0.15,0.47500000000000003,0.175
183797,2359,120,2023-04-24,8,False,False,0.0,4,0.6727191451317638,0.5022727272727273,0.14285714285714285,0.3571428571428571,0.3571428571428571
183798,5248,6961,2023-04-24,5,False,False,0.0,-10,0.0383726306056403,0.625,0.025,0.4,0.35
183798,5248,6961,2023-04-24,3,False,False,0.0,-10,0.0383726306056403,0.5476190476190476,0.22499999999999998,0.45,0.2
183798,5248,6961,2023-04-24,8,False,True,0.0,-10,0.0383726306056403,0.6386363636363637,0.21428571428571427,0.5952380952380952,0.3214285714285714
183798,5248,6961,2023-04-24,4,False,True,0.0,-10,0.0383726306056403,0.55,0.125,0.35,0.225
183798,5248,6961,2023-04-24,0,False,False,0.0,-10,0.0383726306056403,0.525,0.15,0.525,0.225
183798,5248,6961,2023-04-24,6,False,False,0.0,-10,0.0383726306056403,0.25,0.07142857142857142,0.07142857142857142,0.39285714285714285
183798,5248,6961,2023-04-24,7,False,True,0.0,-10,0.0383726306056403,0.45238095238095233,0.075,0.2,0.07500000000000001
183799,188,2406,2023-04-25,6,True,False,0.0,3,0.541542593565715,0.5,0.1,0.2,0.2
183799,188,2406,2023-04-25,0,True,True,0.0,3,0.541542593565715,0.5,0.2,0.6499999999999999,0.15000000000000002
183799,188,2406,2023-04-25,5,True,False,0.0,3,0.541542593565715,0.5,0.175,0.5,0.275
183799,188,2406,2023-04-25,8,True,False,0.0,3,0.541542593565715,0.5,0.1,0.4,0.30000000000000004
183799,188,2406,2023-04-25,7,True,True,0.0,3,0.541542593565715,0.3214285714285714,0.05,0.1,0.175
183799,188,2406,2023-04-25,4,True,False,0.0,3,0.541542593565715,0.575,0.175,0.5,0.25
183799,188,2406,2023-04-25,3,True,True,0.0,3,0.541542593565715,0.6190476190476191,0.2,0.42500000000000004,0.275
183800,1034,2355,2023-04-25,5,True,False,0.0,4,0.7635367488488662,0.55,0.2,0.425,0.32499999999999996
183800,1034,2355,2023-04-25,4,True,True,0.0,4,0.7635367488488662,0.675,0.22499999999999998,0.525,0.225
183800,1034,2355,2023-04-25,8,True,False,0.0,4,0.7635367488488662,0.47500000000000003,0.1,0.45,0.08333333333333333
183800,1034,2355,2023-04-25,0,True,True,0.0,4,0.7635367488488662,0.4,0.175,0.475,0.35
183800,1034,2355,2023-04-25,3,True,False,0.0,4,0.7635367488488662,0.41558441558441556,0.07500000000000001,0.25,0.4
183800,1034,2355,2023-04-25,6,True,False,0.0,4,0.7635367488488662,0.8333333333333333,0.16666666666666666,0.45,0.3833333333333333
183800,1034,2355,2023-04-25,7,True,True,0.0,4,0.7635367488488662,0.875,0.0,0.175,0.05
183801,1034,120,2023-04-29,8,True,False,-2.0,-1,0.5908393753485779,0.47500000000000003,0.0625,0.3392857142857143,0.33035714285714285
183801,1034,120,2023-04-29,0,True,False,-2.0,-1,0.5908393753485779,0.575,0.15,0.42500000000000004,0.325
183801,1034,120,2023-04-29,4,True,False,-2.0,-1,0.5908393753485779,0.65,0.175,0.47500000000000003,0.2
183801,1034,120,2023-04-29,3,True,True,-2.0,-1,0.5908393753485779,0.41785714285714287,0.1,0.325,0.45
183801,1034,120,2023-04-29,6,True,True,-2.0,-1,0.5908393753485779,0.5833333333333333,0.26785714285714285,0.5267857142857143,0.19642857142857142
183801,1034,120,2023-04-29,1,True,True,-2.0,-1,0.5908393753485779,0.513157894736842,0.125,0.5,0.275
183801,1034,120,2023-04-29,7,True,False,-2.0,-1,0.5908393753485779,0.7083333333333333,0.025,0.1,0.1
183802,7386,2406,2023-04-29,8,False,True,0.0,-3,0.307552233084148,0.5,0.16666666666666666,0.41666666666666663,0.3333333333333333
183802,7386,2406,2023-04-29,7,False,True,0.0,-3,0.307552233084148,0.625,0.09166666666666667,0.18333333333333335,0.13333333333333333
183802,7386,2406,2023-04-29,0,False,False,0.0,-3,0.307552233084148,0.5777777777777777,0.13333333333333333,0.575,0.2
183802,7386,2406,2023-04-29,3,False,False,0.0,-3,0.307552233084148,0.6586538461538461,0.2,0.4916666666666667,0.29166666666666663
183802,7386,2406,2023-04-29,6,False,False,0.0,-3,0.307552233084148,0.25,0.08333333333333333,0.25,0.3333333333333333
183802,7386,2406,2023-04-29,4,False,True,0.0,-3,0.307552233084148,0.4375,0.10833333333333334,0.5083333333333333,0.19166666666666665
183802,7386,2406,2023-04-29,1,False,False,0.0,-3,0.307552233084148,0.6491228070175439,0.16666666666666666,0.3055555555555556,0.2777777777777778
183803,188,2,2023-04-30,6,True,True,-4.0,7,0.4856199905704856,1.0,0.08333333333333333,0.35416666666666663,0.3333333333333333
183803,188,2,2023-04-30,3,True,True,-4.0,7,0.4856199905704856,0.6104166666666666,0.15,0.4,0.25
183803,188,2,2023-04-30,4,True,True,-4.0,7,0.4856199905704856,0.6000000000000001,0.125,0.47500000000000003,0.22499999999999998
183803,188,2,2023-04-30,0,True,False,-4.0,7,0.4856199905704856,0.525,0.2,0.525,0.22499999999999998
183803,188,2,2023-04-30,7,True,False,-4.0,7,0.4856199905704856,0.3214285714285714,0.05,0.175,0.05
183803,188,2,2023-04-30,1,True,False,-4.0,7,0.4856199905704856,0.6076923076923078,0.2,0.35,0.35
183803,188,2,2023-04-30,8,True,False,-4.0,7,0.4856199905704856,0.5,0.0625,0.35416666666666663,0.3125
183804,2359,5248,2023-04-30,6,False,False,0.0,8,0.7128425701619947,0.25,0.0,0.125,0.4017857142857143
183804,2359,5248,2023-04-30,4,False,False,0.0,8,0.7128425701619947,0.5,0.125,0.525,0.2
183804,2359,5248,2023-04-30,8,False,True,0.0,8,0.7128425701619947,0.5022727272727273,0.0625,0.4017857142857143,0.4017857142857143
183804,2359,5248,2023-04-30,7,False,True,0.0,8,0.7128425701619947,0.5416666666666667,0.1,0.22499999999999998,0.175
183804,2359,5248,2023-04-30,3,False,False,0.0,8,0.7128425701619947,0.6666666666666666,0.1,0.22499999999999998,0.30000000000000004
183804,2359,5248,2023-04-30,1,False,False,0.0,8,0.7128425701619947,0.5823529411764705,0.20714285714285713,0.5464285714285715,0.28214285714285714
183804,2359,5248,2023-04-30,0,False,True,0.0,8,0.7128425701619947,0.525,0.1,0.475,0.25
183805,6961,2355,2023-05-01,8,True,True,-1.0,13,0.9480589503953988,0.65,0.3333333333333333,0.6041666666666666,0.0625
183805,6961,2355,2023-05-01,3,True,False,-1.0,13,0.9480589503953988,0.487012987012987,0.2,0.4,0.275
183805,6961,2355,2023-05-01,7,True,True,-1.0,13,0.9480589503953988,0.75,0.0,0.25,0.1
183805,6961,2355,2023-05-01,6,True,False,-1.0,13,0.9480589503953988,0.75,0.0625,0.22916666666666666,0.5208333333333333
183805,6961,2355,2023-05-01,1,True,False,-1.0,13,0.9480589503953988,0.6,0.125,0.475,0.25
183805,6961,2355,2023-05-01,4,True,False,-1.0,13,0.9480589503953988,0.5272727272727272,0.22499999999999998,0.42500000000000004,0.2
183805,6961,2355,2023-05-01,0,True,True,-1.0,13,0.9480589503953988,0.45,0.275,0.625,0.25
183807,5248,2,2023-05-06,6,True,False,0.0,2,0.4320276497695853,0.5,0.0,0.2222222222222222,0.4722222222222222
183807,5248,2,2023-05-06,0,True,True,0.0,2,0.4320276497695853,0.55,0.1,0.42500000000000004,0.30000000000000004
183807,5248,2,2023-05-06,4,True,False,0.0,2,0.4320276497695853,0.55,0.05,0.5,0.2
183807,5248,2,2023-05-06,8,True,False,0.0,2,0.4320276497695853,0.525,0.05555555555555555,0.41666666666666663,0.24305555555555555
183807,5248,2,2023-05-06,3,True,True,0.0,2,0.4320276497695853,0.6145833333333333,0.125,0.32499999999999996,0.225
183807,5248,2,2023-05-06,7,True,True,0.0,2,0.4320276497695853,0.45,0.1,0.175,0.05
183807,5248,2,2023-05-06,1,True,False,0.0,2,0.4320276497695853,0.5,0.25,0.475,0.275
183808,188,7386,2023-05-06,0,True,False,0.0,10,0.8929283265566451,0.5027777777777778,0.13125,0.4875,0.175
183808,188,7386,2023-05-06,4,True,False,0.0,10,0.8929283265566451,0.5125,0.13125,0.45,0.2125
183808,188,7386,2023-05-06,1,True,True,0.0,10,0.8929283265566451,0.641025641025641,0.2,0.35,0.4
183808,188,7386,2023-05-06,6,True,True,0.0,10,0.8929283265566451,0.75,0.21428571428571427,0.42857142857142855,0.21428571428571427
183808,188,7386,2023-05-06,8,True,True,0.0,10,0.8929283265566451,0.41666666666666663,0.14285714285714285,0.42857142857142855,0.5
183808,188,7386,2023-05-06,3,True,False,0.0,10,0.8929283265566451,0.6990950226244343,0.21875,0.475,0.30625
183808,188,7386,2023-05-06,7,True,False,0.0,10,0.8929283265566451,0.37142857142857144,0.0875,0.23125,0.08125
183809,6961,120,2023-05-07,4,True,True,0.0,6,0.7944514501891551,0.5022727272727273,0.175,0.35,0.175
183809,6961,120,2023-05-07,7,True,False,0.0,6,0.7944514501891551,0.5555555555555556,0.025,0.15,0.15000000000000002
183809,6961,120,2023-05-07,8,True,True,0.0,6,0.7944514501891551,0.6596153846153847,0.2777777777777778,0.5555555555555556,0.2777777777777778
183809,6961,120,2023-05-07,6,True,False,0.0,6,0.7944514501891551,0.5,0.16666666666666666,0.38888888888888884,0.2777777777777778
183809,6961,120,2023-05-07,3,True,False,0.0,6,0.7944514501891551,0.4892857142857143,0.22499999999999998,0.5,0.325
183809,6961,120,2023-05-07,1,True,False,0.0,6,0.7944514501891551,0.525,0.1,0.4,0.32499999999999996
183809,6961,120,2023-05-07,0,True,True,0.0,6,0.7944514501891551,0.625,0.2,0.55,0.25
183810,2359,2355,2023-05-07,0,True,False,1.0,6,0.8033294618660471,0.45,0.25,0.65,0.225
183810,2359,2355,2023-05-07,1,True,False,1.0,6,0.8033294618660471,0.7323529411764705,0.175,0.6,0.20833333333333331
183810,2359,2355,2023-05-07,8,True,True,1.0,6,0.8033294618660471,0.4833333333333334,0.18253968253968253,0.4365079365079365,0.16666666666666666
183810,2359,2355,2023-05-07,4,True,True,1.0,6,0.8033294618660471,0.525,0.22499999999999998,0.55,0.225
183810,2359,2355,2023-05-07,6,True,False,1.0,6,0.8033294618660471,0.75,0.0,0.25396825396825395,0.5238095238095238
183810,2359,2355,2023-05-07,7,True,True,1.0,6,0.8033294618660471,0.8035714285714286,0.05,0.32499999999999996,0.15
183810,2359,2355,2023-05-07,3,True,False,1.0,6,0.8033294618660471,0.606060606060606,0.07500000000000001,0.2,0.325
183811,1034,2406,2023-05-08,0,True,False,0.0,4,0.6277056277056277,0.55,0.175,0.525,0.3
183811,1034,2406,2023-05-08,7,True,True,0.0,4,0.6277056277056277,0.5416666666666666,0.05,0.15,0.125
183811,1034,2406,2023-05-08,1,True,True,0.0,4,0.6277056277056277,0.5907894736842105,0.1,0.3013157894736842,0.28289473684210525
183811,1034,2406,2023-05-08,6,True,False,0.0,4,0.6277056277056277,0.3333333333333333,0.125,0.25,0.2767857142857143
183811,1034,2406,2023-05-08,3,True,False,0.0,4,0.6277056277056277,0.5,0.15000000000000002,0.35,0.375
183811,1034,2406,2023-05-08,8,True,False,0.0,4,0.6277056277056277,0.4307692307692308,0.07142857142857142,0.4017857142857143,0.19642857142857142
183811,1034,2406,2023-05-08,4,True,True,0.0,4,0.6277056277056277,0.625,0.125,0.55,0.25
183812,2406,120,2023-05-13,1,False,False,0.0,2,0.5053012165925637,0.6000000000000001,0.07500000000000001,0.275,0.3
183812,2406,120,2023-05-13,7,False,True,0.0,2,0.5053012165925637,0.5833333333333333,0.07500000000000001,0.125,0.2
183812,2406,120,2023-05-13,4,False,True,0.0,2,0.5053012165925637,0.525,0.175,0.525,0.175
183812,2406,120,2023-05-13,6,False,False,0.0,2,0.5053012165925637,0.25,0.1,0.3,0.3375
183812,2406,120,2023-05-13,8,False,False,0.0,2,0.5053012165925637,0.5057692307692307,0.1125,0.3375,0.2625
183812,2406,120,2023-05-13,3,False,True,0.0,2,0.5053012165925637,0.5875,0.175,0.4,0.4
183812,2406,120,2023-05-13,0,False,False,0.0,2,0.5053012165925637,0.625,0.175,0.625,0.2
183813,5248,7386,2023-05-13,0,True,True,0.0,9,0.8977455716586151,0.5277777777777778,0.029411764705882353,0.3764705882352941,0.21764705882352942
183813,5248,7386,2023-05-13,6,True,True,0.0,9,0.8977455716586151,0.3333333333333333,0.0625,0.25,0.4027777777777778
183813,5248,7386,2023-05-13,1,True,False,0.0,9,0.8977455716586151,0.5333333333333333,0.21136363636363636,0.4727272727272727,0.31136363636363634
183813,5248,7386,2023-05-13,4,True,False,0.0,9,0.8977455716586151,0.4625,0.054411764705882354,0.43529411764705883,0.21323529411764708
183813,5248,7386,2023-05-13,8,True,False,0.0,9,0.8977455716586151,0.525,0.1875,0.5347222222222222,0.4097222222222222
183813,5248,7386,2023-05-13,7,True,False,0.0,9,0.8977455716586151,0.55,0.1338235294117647,0.22205882352941175,0.08382352941176471
183813,5248,7386,2023-05-13,3,True,True,0.0,9,0.8977455716586151,0.6961538461538461,0.16323529411764706,0.3852941176470588,0.2720588235294118
183814,2355,2,2023-05-14,6,False,True,1.0,-3,0.218702313373619,1.0,0.0,0.325,0.575
183814,2355,2,2023-05-14,0,False,False,1.0,-3,0.218702313373619,0.5,0.225,0.525,0.35
183814,2355,2,2023-05-14,7,False,True,1.0,-3,0.218702313373619,0.675,0.025,0.275,0.05
183814,2355,2,2023-05-14,8,False,False,1.0,-3,0.218702313373619,0.525,0.175,0.4,0.05
183814,2355,2,2023-05-14,1,False,True,1.0,-3,0.218702313373619,0.6499999999999999,0.2,0.525,0.175
183814,2355,2,2023-05-14,3,False,False,1.0,-3,0.218702313373619,0.5668449197860963,0.125,0.325,0.225
183814,2355,2,2023-05-14,4,False,False,1.0,-3,0.218702313373619,0.575,0.175,0.575,0.2
183815,1034,6961,2023-05-14,8,True,True,-1.0,-4,0.4110027456330958,0.5928571428571429,0.25,0.6166666666666667,0.21666666666666667
183815,1034,6961,2023-05-14,4,True,True,-1.0,-4,0.4110027456330958,0.5772727272727273,0.125,0.4,0.225
183815,1034,6961,2023-05-14,3,True,False,-1.0,-4,0.4110027456330958,0.4017857142857143,0.2,0.42500000000000004,0.35
183815,1034,6961,2023-05-14,1,True,False,-1.0,-4,0.4110027456330958,0.525,0.125,0.45,0.3
183815,1034,6961,2023-05-14,7,True,True,-1.0,-4,0.4110027456330958,0.6222222222222222,0.0,0.2,0.07500000000000001
183815,1034,6961,2023-05-14,6,True,False,-1.0,-4,0.4110027456330958,0.5833333333333333,0.1611111111111111,0.2722222222222222,0.26111111111111107
183815,1034,6961,2023-05-14,0,True,False,-1.0,-4,0.4110027456330958,0.575,0.22499999999999998,0.44999999999999996,0.35
183816,2359,188,2023-05-15,6,False,True,0.0,-6,0.2673107890499194,0.75,0.1875,0.35,0.2125
183816,2359,188,2023-05-15,7,False,False,0.0,-6,0.2673107890499194,0.5,0.05,0.25,0.175
183816,2359,188,2023-05-15,8,False,False,0.0,-6,0.2673107890499194,0.4807692307692308,0.1,0.4375,0.4
