map_id,t1,t2,winner,map,date,round_wr_diff,fk_percent_diff,acs_diff,kills_diff,assists_diff,deaths_diff,kdr_diff,kadr_diff
88723,533,120,533,5,2022-06-18,-0.06855713094245197,-0.05946622185154293,0.0037545126353792377,-0.0027763034852275924,-0.06482068390325271,0.01956630525437868,-0.008157407764016734,-0.018003675196678875
88724,533,120,533,0,2022-06-18,-0.04805097451274365,0.08215892053973017,-0.06368231046931402,-0.05218072781790915,-0.2544227886056971,0.030359820089955036,-0.03351478914979803,-0.07014733456310239
143487,8185,1120,1120,2,2023-10-07,-0.04124730409777133,-0.0035945363048166534,-0.038555956678700286,-0.03658666100254887,0.10600287562904383,0.01518691588785046,-0.022834578075371294,-0.001979171406061794
39731,257,4616,257,0,2021-06-29,-0.019551282051281982,0.10448717948717956,0.018146811070998813,-0.01691919191919186,-0.07846153846153844,0.013910256410256405,-0.015443416707715268,-0.028190526796312787
39732,257,4616,257,4,2021-06-29,-0.03668700060142621,0.13205601855829535,-0.01718411552346567,-0.012235509142459912,-0.0013059541197697477,0.005790875504768422,-0.007298070168623516,-0.006562492296187949
135666,878,17,17,4,2023-07-21,0.19256397875422498,-0.00038628681796237796,0.10570397111913357,0.1176682322988455,-0.012129406084017446,-0.09012071463061319,0.09639095049985742,0.08769083464246447
135667,878,17,878,6,2023-07-21,-0.2110965813562488,-0.041285260601531815,-0.06936221419975924,-0.07410741074107409,-0.12643377545301693,0.06874649729123847,-0.048881371858116036,-0.06477791975466392
135668,878,17,17,0,2023-07-21,0.017498478393183192,-0.03347534996956786,0.007220216606498195,0.008751544661465513,0.0454656116859403,-0.0089470480827754,0.006969718092188439,0.013724742113529028
126080,6675,12041,12041,7,2023-05-04,0.09746109746109743,0.17280917280917285,0.048664259927797694,0.05226714317623413,-0.030248430248430224,-0.06339066339066335,0.052661265398030815,0.04558444833456973
126081,6675,12041,6675,8,2023-05-04,0.210411198600175,0.2974628171478565,0.10223826714801441,0.11787162968265327,0.062292213473315795,-0.09798775153105863,0.07300856667945275,0.07417582417582415
126082,6675,12041,12041,4,2023-05-04,-0.1534148827726809,0.20795107033639143,-0.05126353790613735,-0.09908720229821155,-0.27563710499490324,0.03272171253822629,-0.0606060606060606,-0.10018091955891
26315,188,2136,188,5,2021-04-02,0.5964912280701754,0.49122807017543857,0.7845968712394705,0.7498670919723551,0.5754385964912281,0.6140350877192983,0.35696969696969694,0.380204081632653
26316,188,2136,188,4,2021-04-02,0.65,0.35,0.792057761732852,0.7780303030303031,0.5599999999999999,0.62,0.366813294232649,0.38403934774902515
39972,5248,4477,5248,2,2021-07-01,0.5365853658536586,0.4878048780487805,0.7891696750902528,0.754249815225425,0.4878048780487805,0.6634146341463414,0.33233065953654184,0.3386999030381383
39973,5248,4477,5248,0,2021-07-01,0.4772727272727273,0.48863636363636365,0.7127797833935018,0.6670110192837466,0.55,0.7227272727272728,0.26977320373546787,0.2932044370723616
77523,8127,5448,8127,4,2022-04-23,-0.005237752901304293,-0.06788538564239505,-0.02859205776173301,-0.025508759153618926,0.03631508678237649,-0.010496046010064663,-0.006495524912589864,0.00185646451861295
77524,8127,5448,8127,3,2022-04-23,-0.1113649343232439,0.005996573386636284,-0.024259927797834032,-0.032828282828282804,-0.03399961926518182,0.09225204644964782,-0.06331120693466351,-0.06708764227979257
77525,8127,5448,8127,1,2022-04-23,0.1996996996996997,0.24114114114114116,0.08462093862815874,0.11197106197106192,-0.013213213213213226,-0.12222222222222223,0.12858480001337144,0.1188367892449525
90646,533,8127,8127,4,2022-07-15,-0.005812678218907741,-0.11055055933318714,-0.030036101083032465,-0.038668102388216455,0.0461943408642246,0.04266286466330334,-0.03351057937299212,-0.023653590991052298
90647,533,8127,8127,1,2022-07-15,0.009431535625482268,-0.08265454857240845,0.011841155234657045,0.005404295895593178,0.009945983023235882,-0.020612192403326724,0.011058094759752198,0.012769932161470397
85177,8182,8897,8182,1,2022-06-06,0.2409090909090909,0.21363636363636362,0.14281588447653432,0.1663498622589532,0.10363636363636371,-0.1834545454545454,0.14553065670712728,0.1538244528580663
85178,8182,8897,8182,2,2022-06-06,0.11218568665377177,0.03191489361702127,0.08707581227436814,0.0961989332395522,0.004642166344294018,-0.09226305609284324,0.07776180811852539,0.07201602123942634
56980,4915,3114,4915,8,2021-11-12,0.13125512715340443,0.23707957342083674,0.11119133574007214,0.14195067989161506,0.007383100902378992,-0.11164889253486461,0.1008253086904772,0.09097989305422317
56981,4915,3114,3114,4,2021-11-12,0.13601532567049807,0.22605363984674332,0.05342960288808668,0.083391385115523,0.2544061302681992,-0.1390804597701149,0.06666095884105362,0.09806730819308287
56982,4915,3114,3114,5,2021-11-12,-0.15130568356374813,0.08026113671274959,-0.06584837545126357,-0.08751687380719639,-0.04562211981566824,0.11497695852534565,-0.09038671072786632,-0.09233580952669888
69967,7035,4616,7035,1,2022-03-01,0.19312169312169314,0.060582010582010515,0.12722021660649824,0.1413700497033831,0.05587301587301585,-0.13126984126984134,0.12053811740332117,0.11931036295827582
70530,2359,7695,2359,2,2022-02-26,0.5347222222222222,0.22916666666666669,0.3184115523465705,0.4130892255892256,0.2861111111111111,-0.2888888888888889,0.3480900554844217,0.3725768069958211
70531,2359,7695,2359,4,2022-02-26,0.18061224489795924,0.0806122448979592,0.06743682310469327,0.1161719233147805,0.03918367346938778,-0.05204081632653059,0.06525252525252526,0.06243782533256216
24851,2,637,2,0,2021-04-16,0.2777777777777778,0.2777777777777778,0.6101083032490975,0.5252525252525253,0.4222222222222222,0.7666666666666667,0.2002635046113307,0.21607740086000954
24852,2,637,2,4,2021-04-16,0.6595744680851063,0.574468085106383,0.8452466907340553,0.7920696324951644,0.672340425531915,0.5446808510638298,0.4250710227272727,0.4659168956043956
120408,11981,12011,12011,5,2023-03-19,0.10883084577114427,0.055348258706467646,0.08519855595667868,0.06614654002713709,0.06368159203980106,-0.055099502487562194,0.04996743201432992,0.055365530902902624
120409,11981,12011,11981,6,2023-03-19,0.10154738878143138,0.10444874274661509,0.032490974729241874,0.0449563331574937,-0.05067698259187621,-0.06885880077369437,0.05089621707268767,0.04243293471234647
120410,11981,12011,11981,7,2023-03-19,0.010647123893805288,-0.004424778761061954,-0.010541516245487525,-0.013699634620541667,-0.05779867256637168,0.0003871681415929196,-0.0055237246413717125,-0.012965186074429775
78092,14,5832,14,2,2022-04-19,0.02063353676256896,-0.09938971229293814,-0.04158844765342964,-0.025272339788468785,-0.04048241790177274,-0.03135716361522807,0.0021125607798767364,-0.0008681552640987567
78093,14,5832,14,4,2022-04-19,0.03101736972704716,-0.06699751861042191,-0.020216606498194824,-0.011730205278592311,-0.0408602150537634,-0.04226633581472292,0.012269800273510456,0.008590013511171907
129013,12694,12256,12694,0,2023-05-06,0.44891640866873067,0.009287925696594423,0.16389891696750905,0.21770334928229673,0.4099071207430341,-0.24334365325077395,0.20304494217537697,0.25513616817964635
74811,7391,2406,2406,2,2022-03-23,-0.01992753623188409,-0.03913043478260869,-0.032635379061371914,-0.04289086517347388,0.03884057971014494,0.031449275362318826,-0.030126849894291742,-0.02030619009133943
74812,7391,2406,7391,4,2022-03-23,-0.004424778761061954,-0.04053413400758532,0.024548736462094007,0.020045588629659435,0.09364728192161823,0.056099873577749725,-0.013806306665058634,-0.0026151197304610145
74813,7391,2406,7391,3,2022-03-23,-0.038461538461538436,-0.003434065934065922,-0.01935018050541511,-0.03787878787878792,0.059065934065934037,0.096978021978022,-0.058393533530216674,-0.048134142608237916
95847,5248,9477,9477,1,2022-08-26,0.5666666666666667,0.4444444444444444,0.7435379061371841,0.6872053872053873,0.768888888888889,0.6888888888888889,0.29159335288367544,0.3495834810350939
95848,5248,9477,5248,4,2022-08-26,0.5047619047619047,0.5428571428571428,0.7316967509025271,0.6997113997113997,0.5219047619047619,0.6971428571428572,0.293384666335486,0.31007926499729777
95849,5248,9477,9477,0,2022-08-26,0.4596774193548387,0.4838709677419355,0.7142238267148013,0.6592130987292277,0.6838709677419355,0.732258064516129,0.263149112268055,0.307323183424505
26312,17,470,17,5,2021-04-02,0.65,0.625,0.8646209386281588,0.8420454545454547,0.6599999999999999,0.655,0.37578070784177653,0.40258787014512204
26313,17,470,17,0,2021-04-02,0.5909090909090909,0.6363636363636364,0.8339350180505415,0.8057851239669421,0.6363636363636364,0.6909090909090909,0.3409090909090909,0.3659991324465008
50196,2593,673,2593,5,2021-08-31,0.08599290780141844,0.1046099290780142,0.06483754512635392,0.10215183752417799,0.02304964539007095,-0.12695035460992904,0.10471763085399449,0.10052776171197222
81090,6262,8304,8304,8,2022-05-07,-0.4090909090909091,-0.6363636363636364,-0.6938628158844765,-0.6535812672176309,-0.6545454545454545,-0.6454545454545454,-0.29598804950917623,-0.3416266831759789
81091,6262,8304,8304,1,2022-05-07,-0.6842105263157895,-0.6842105263157895,-0.8729241877256319,-0.8397129186602872,-0.631578947368421,-0.6105263157894737,-0.4020376175548589,-0.42587154225085255
88810,1209,2593,2593,1,2022-06-24,-0.12397393585512395,-0.1383599898451383,-0.09458483754512642,-0.10214354768810213,-0.05767961411525766,0.01904036557501909,-0.052046059725798295,-0.05232708468002581
88811,1209,2593,2593,4,2022-06-24,0.1252126914222801,0.10099089180262233,0.021083032490974637,0.0270288714388404,0.04960464417976178,-0.046241617455710135,0.03806560502989078,0.04635989010989009
71001,6230,1184,1184,5,2022-02-24,-0.15966386554621853,-0.17320261437908502,-0.12211793020457286,-0.11889907478142765,-0.12306255835667601,0.09663865546218489,-0.09650793650793653,-0.1066718995290424
71002,6230,1184,1184,8,2022-02-24,-0.03369272237196769,-0.10272536687631029,-0.05294825511432006,-0.05539219690163085,0.017669961066187456,-0.012129380053908356,-0.017995539813721633,-0.010146995861281583
47779,198,1670,198,5,2021-08-15,0.22835497835497842,0.13203463203463206,0.07961492178098689,0.11020923520923517,-0.01774891774891767,-0.19004329004329001,0.1874423101540866,0.1760775632134855
47780,198,1670,1670,8,2021-08-15,-0.16095471236230108,-0.003059975520195768,-0.052166064981949416,-0.08257297577983022,-0.12680538555691562,0.05324357405140754,-0.06289801906337904,-0.07701043953031451
47781,198,1670,198,1,2021-08-15,0.1098039215686274,-0.18823529411764706,0.024368231046931307,0.046732026143790864,-0.05803921568627448,-0.04745098039215687,0.040261770307013216,0.027352044276848585
47782,198,1670,198,0,2021-08-15,0.024638912489379772,-0.06311445563782009,-0.028110709987966286,-0.011833960432091329,-0.06986284743294088,-0.018837237528826288,0.0037184498628411626,-0.006286086794561386
36472,2354,719,719,5,2021-06-29,-0.026059085841694474,-0.08389074693422516,-0.07836341756919368,-0.06845630215195428,-0.07569676700111483,0.0859253065774805,-0.0806516264967367,-0.09258035986060292
36473,2354,719,719,2,2021-06-29,0.26392067124332574,0.12967200610221208,0.10445246690734046,0.13987703118137904,0.12875667429443166,-0.14858886346300543,0.10728639176915039,0.11999464395021421
128348,1837,12010,1837,6,2023-05-19,-0.161822466614297,-0.06975648075412416,-0.058435619735258626,-0.09509628889047578,0.17124901806755705,0.07956009426551454,-0.08318004746576173,-0.05038211396139183
128349,1837,12010,12010,0,2023-05-19,-0.07394241023817993,0.062122289370778516,-0.04606498194945855,-0.04575886845705544,0.05687877710629223,0.028812655527906194,-0.029194289118195264,-0.01796677440638327
128350,1837,12010,12010,7,2023-05-19,-0.0976210705182668,-0.01350892098555656,-0.0675812274368232,-0.0830552766406633,-0.005403568394222536,0.041903143585386625,-0.050074857593394785,-0.04505904837448675
32019,188,1034,188,4,2021-04-30,-0.15094882116158714,-0.1993482844546674,-0.10368231046931407,-0.11675844122652637,0.06858347709411543,0.16361893808702313,-0.13858585137497184,-0.11974672243804167
32020,188,1034,188,0,2021-04-30,-0.1469109195402299,-0.025862068965517238,-0.09805054151624548,-0.08773075583420417,0.05761494252873565,0.09655172413793105,-0.07799987562520545,-0.06263029516657488
125884,4460,12010,4460,5,2023-04-14,-0.32101694915254236,-0.096271186440678,-0.13728038507821894,-0.16545454545454544,-0.011796610169491562,0.20644067796610166,-0.15347845793877324,-0.14159476152469008
125885,4460,12010,12010,3,2023-04-14,-0.15562403697996913,-0.04776579352850535,-0.08050541516245492,-0.08740719988793945,-0.13220338983050847,0.10346687211093997,-0.0713089741171485,-0.08648610577098764
125886,4460,12010,12010,4,2023-04-14,0.07579993786890343,-0.019428123775949824,0.00592057761732847,0.0006577894508929219,0.016837527182354782,-0.0711711711711712,0.027013900805392902,0.031910015425392256
104243,908,9052,908,1,2022-11-16,-0.18185467683661177,-0.14366767983789264,-0.15653429602888091,-0.1456120822841015,-0.11770373344038543,0.11806503412284224,-0.10894236482471775,-0.11793332717702468
104244,908,9052,908,0,2022-11-16,0.15093851132686087,0.01760517799352751,0.03527075812274382,0.04428949691085622,0.05411003236245957,-0.07505501618122982,0.052550015087049234,0.059995322002183056
109442,11247,8067,8067,0,2023-01-17,0.46298543689320387,0.30339805825242716,0.23754512635379055,0.30202817005001475,0.4599514563106796,-0.16893203883495148,0.21100206611570246,0.263267982017982
87334,17,8370,17,2,2022-06-16,0.2666666666666667,0.09523809523809529,0.13046931407942233,0.12568542568542568,-0.04571428571428573,-0.14666666666666667,0.0950656529243407,0.07941679805414487
87335,17,8370,8370,1,2022-06-16,0.16676973819830965,0.03463203463203468,0.09610108303249089,0.10849371888332925,0.0966398680684395,-0.11234796949082657,0.1028961746775194,0.10943202885340046
87336,17,8370,17,4,2022-06-16,0.26863033873343156,0.3098674521354934,0.23220216606498192,0.2606149863881823,0.06374079528718699,-0.18197349042709865,0.15562721812721814,0.144984016694543
27862,2593,1875,2593,5,2021-03-31,0.3157894736842105,0.3157894736842105,0.6296028880866427,0.580542264752791,0.35789473684210527,0.8526315789473685,0.19902731013842123,0.20054945054945053
27863,2593,1875,2593,4,2021-03-31,0.8387096774193549,0.6451612903225806,0.8671480144404332,0.8768328445747801,0.8,0.4387096774193548,0.5842245989304812,0.6544925662572721
135657,5448,878,878,4,2023-07-20,-0.044156086631814695,0.11062359970126956,0.006064981949458508,-0.014783759929391002,0.0559372666168783,-0.004406273338312161,-0.004365886874996758,0.006807494951690703
135658,5448,878,5448,8,2023-07-20,0.06712626995645865,0.0005442670537010308,0.07768953068592072,0.07525728987993144,-0.010667634252539937,0.018867924528301928,0.023752563226247428,0.013823717377262144
135659,5448,878,5448,0,2023-07-20,-0.04282687651331718,0.050824175824175866,-0.0018772563176895677,0.011356757649130609,0.016646489104116213,-0.009564164648910457,0.008272612975583264,0.01052835071576233
31500,2,856,2,4,2021-04-24,0.10550458715596334,0.01199717713479187,0.11285198555956696,0.09573950514317493,0.11425546930134081,-0.09153140437544112,0.08505261342073485,0.09682971203369684
31501,2,856,856,0,2021-04-24,0.29772727272727273,0.11818181818181822,0.12317689530685912,0.15936639118457302,0.3554545454545454,-0.22227272727272718,0.1588766267890816,0.2010857546422788
31502,2,856,2,8,2021-04-24,0.19915848527349223,0.08017765310892944,0.05819494584837557,0.08121892133112332,-0.1491351098644227,-0.11510051425899955,0.09860568376383462,0.06872142456084061
147919,3136,8304,8304,4,2023-11-25,-0.005968169761273234,-0.026193633952254658,0.0025992779783393463,0.01260449320794155,-0.06180371352785148,0.029376657824933705,-0.005318539197043873,-0.016138493120960926
147920,3136,8304,3136,6,2023-11-25,-0.15600259571706687,-0.16469824789097992,-0.05805054151624543,-0.07139991740900242,-0.08524334847501622,0.14105126541207014,-0.08574837430387323,-0.09697042114385716
147921,3136,8304,8304,0,2023-11-25,0.03948121304596608,0.03871829105473967,0.02064981949458473,0.03506984782018154,0.06851039481213048,-0.01926378027846649,0.02103498873161796,0.028999507504407374
119303,7035,1001,7035,3,2023-05-12,-0.11497975708502023,-0.2396761133603239,-0.09350180505415165,-0.07017543859649128,-0.08421052631578947,0.08874493927125507,-0.058475378787878785,-0.0672148587481795
119304,7035,1001,1001,6,2023-05-12,-0.1735004686035614,-0.007497656982193068,-0.10162454873646211,-0.07508662065831699,-0.0465791940018744,0.050070290534208084,-0.045497599344692656,-0.04812550663796387
119305,7035,1001,7035,0,2023-05-12,0.0628282435323867,-0.02907994553588794,-0.00794223826714787,-0.003237490642664788,0.08076249756856635,-0.040634117875899635,0.010928151499407188,0.02438346488862432
48533,918,6028,918,4,2021-09-18,0.7065217391304348,0.6413043478260869,0.8108303249097473,0.8050065876152834,0.5130434782608695,0.5695652173913044,0.41313902382604667,0.4195747001090512
48534,918,6028,918,8,2021-09-18,0.5288461538461539,0.5288461538461539,0.7683754512635379,0.7310606060606061,0.5076923076923077,0.6884615384615385,0.31039444726595566,0.3219810915341641
90665,8185,628,628,0,2022-07-18,0.06505246166263112,0.051331719128329234,0.02642599277978337,0.01696260425073985,0.138272800645682,-0.0809685230024213,0.04500116229974051,0.06960891676531486
90666,8185,628,628,3,2022-07-18,0.15758468335787923,0.012688342585249757,0.05920577617328532,0.05779443923773818,0.3752577319587629,-0.10087232355273593,0.08728532728532729,0.1533172648557264
31470,856,2,856,4,2021-04-22,-0.2667748917748918,-0.21103896103896108,-0.13285198555956682,-0.14047947002492459,-0.21623376623376625,0.2115800865800866,-0.15368024253965895,-0.17626028327925902
31471,856,2,856,8,2021-04-22,-0.4668737060041408,-0.3819875776397515,-0.21853188929001213,-0.27302528389484926,-0.2571428571428572,0.32215320910973083,-0.32342051572820807,-0.3409264651868202
26993,1184,3261,1184,0,2021-04-08,0.10606060606060608,0.2151515151515151,0.05583634175691948,0.06893939393939397,0.1284848484848485,-0.028787878787878717,0.048640958500113386,0.06468289989416749
26994,1184,3261,3261,5,2021-04-08,0.023550724637681153,-0.043478260869565244,-0.012274368231046951,-0.006422924901185756,-0.10869565217391304,0.06340579710144931,-0.03141334035797971,-0.04846259429147948
26995,1184,3261,1184,4,2021-04-08,0.20833333333333331,0.2660256410256411,0.1126353790613719,0.148989898989899,0.16410256410256413,-0.15448717948717947,0.1579883805374001,0.1726163542340013
38803,2355,2360,2355,0,2021-07-01,0.648936170212766,0.4738134206219312,0.4066425992779784,0.4806576402321083,0.6396072013093289,-0.4170212765957447,0.3043659503513518,0.3646901666553547
38804,2355,2360,2355,8,2021-07-01,0.5172690763052209,0.44779116465863456,0.3325631768953068,0.3975781915540952,0.36048192771084336,-0.35967871485943775,0.29319398965032545,0.31287339571545325
41556,279,5165,279,0,2021-07-04,0.47368421052631576,0.4842105263157895,0.6893862815884476,0.6489633173843701,0.41684210526315785,0.6926315789473685,0.2738786036658377,0.2786666221316677
114750,6675,106,106,6,2023-02-27,0.2518883415435139,0.14449917898193765,0.08115523465703957,0.10789670100014936,0.09247947454844008,-0.13812807881773398,0.1302089889830543,0.14348186152972414
114751,6675,106,106,7,2023-02-27,0.08893280632411066,0.030303030303030276,0.08495788206979542,0.06721363835988345,-0.12832674571805008,-0.0745718050065876,0.058962835428508754,0.03494868173185955
109477,11247,11603,11247,5,2023-01-30,0.4415322580645161,0.1411290322580645,0.3034897713598074,0.3478739002932552,0.1435483870967742,-0.2709677419354839,0.22365967365967362,0.22224218089602704
70512,2359,3942,2359,0,2022-02-13,0.28869047619047616,0.18273809523809526,0.24115523465703964,0.2851370851370852,0.21642857142857147,-0.21749999999999997,0.15286515953182617,0.16146781789638928
70513,2359,3942,2359,4,2022-02-13,0.13780663780663782,0.20634920634920634,0.08194945848375447,0.10473785473785473,0.1624819624819625,-0.07113997113997109,0.05496610553805015,0.06999079444680201
85442,1120,6094,6094,5,2022-06-02,0.10584158415841582,0.035544554455445465,0.052563176895306665,0.06285478547854796,0.07271287128712878,-0.055445544554455405,0.0623679392108395,0.06908660071046778
85443,1120,6094,6094,3,2022-06-02,0.03327055869428752,0.0015693659761456535,-0.011985559566786876,-0.0042039985542809966,0.09610797237915883,-0.04695543000627742,0.021591016359472085,0.03970257865783479
49348,2917,918,918,1,2021-08-27,-0.17628205128205127,-0.16987179487179488,-0.09058965102286412,-0.09343434343434337,-0.1717948717948718,0.1801282051282052,-0.11909246713519728,-0.14219869247471767
49349,2917,918,918,5,2021-08-27,-0.30166765932102446,-0.17078618225134012,-0.15458483754512634,-0.18561959680184825,-0.09148302561048247,0.19091721262656342,-0.15190002815999507,-0.14922379006234068
111620,277,1734,277,0,2023-01-13,0.4857142857142857,0.5714285714285714,0.7428158844765342,0.7015873015873015,0.5904761904761905,0.7219047619047619,0.28408091468777485,0.31059903157528485
111621,277,1734,277,5,2023-01-13,0.5545454545454546,0.5727272727272728,0.7914801444043321,0.7466942148760332,0.5709090909090909,0.6454545454545454,0.33815620998719587,0.3598049837486457
87325,6198,17,17,1,2022-06-10,-0.24117647058823533,-0.17647058823529416,-0.15873646209386272,-0.18345216874628636,-0.2054901960784314,0.17333333333333334,-0.1500370985407907,-0.16754424646476726
87326,6198,17,6198,0,2022-06-10,-0.12352941176470589,-0.10864345738295322,-0.11252707581227432,-0.12012077558296042,-0.162593037214886,0.10362545018007197,-0.08497626871120843,-0.0998692572487753
87327,6198,17,6198,2,2022-06-10,-0.15070643642072212,-0.043171114599686033,-0.1254873646209386,-0.13358070500927643,-0.09701726844583987,0.05557299843014132,-0.08365708365708367,-0.08701394759087065
49526,5248,5923,5248,5,2021-08-19,0.05595238095238092,-0.027380952380952395,-0.012996389891696731,0.012662337662337618,-0.06952380952380954,-0.02071428571428564,0.014157050379960632,0.002059566635092124
49527,5248,5923,5248,0,2021-08-19,0.12657232704402516,0.05267295597484278,0.034801444043321354,0.04676481799123309,0.07358490566037731,-0.04606918238993707,0.040902235019882056,0.04944309084580578
63370,188,2291,188,2,2022-01-22,0.2142857142857143,0.13244047619047622,0.14584837545126356,0.14010642135642135,0.30357142857142855,-0.07261904761904762,0.08751302955848411,0.12460444960444961
63371,188,2291,188,0,2022-01-22,-0.0021240441801190224,-0.1584536958368734,-0.006642599277978454,-0.002844931901856344,-0.0897196261682243,0.019966015293118124,-0.011469138289046475,-0.028005217997701008
25539,1919,624,1919,8,2021-04-04,-0.5862068965517241,-0.6206896551724138,-0.850060168471721,-0.8082549634273773,-0.5655172413793104,-0.6241379310344828,-0.37853674870249454,-0.39341873596017235
25540,1919,624,1919,5,2021-04-04,-0.7222222222222222,-0.6666666666666666,-0.8837545126353791,-0.8644781144781146,-0.6,-0.5,-0.5053872053872054,-0.5241758241758241
25541,1919,624,1919,0,2021-04-04,-0.6190476190476191,-0.5238095238095238,-0.7971119133574007,-0.7784992784992786,-0.5142857142857143,-0.6285714285714286,-0.36202938475665747,-0.37087912087912084
123174,6961,1034,6961,0,2023-05-28,0.11764705882352944,-0.019607843137254943,0.07148014440433206,0.08689839572192509,0.1098039215686275,-0.07450980392156863,0.07849326599326595,0.09524110757663387
123175,6961,1034,6961,1,2023-05-28,-0.04436983939751382,-0.02785591144179289,-0.02671480144404355,-0.047111162436450464,-0.032120497232556035,0.018637147264313557,-0.031322975844911234,-0.033138519647697144
123176,6961,1034,6961,3,2023-05-28,-0.09266462906362882,-0.09127535426507366,-0.04519855595667874,-0.03989744626032486,0.026785218116143383,0.07126979716587947,-0.04545454545454546,-0.040294761629348086
84066,4210,7397,7397,4,2022-05-14,0.026950162513542764,0.07434994582881904,0.0796149217809867,0.0726899274434486,0.08369447453954501,-0.014382448537378068,0.03473924048264019,0.04113855112002403
84067,4210,7397,7397,2,2022-05-14,-0.16217328668450298,-0.24963984358921587,-0.13660649819494597,-0.1586216143738268,-0.20259312615764555,0.11878987445976534,-0.10860801444355819,-0.12922121746851392
81761,17,4345,4345,4,2022-05-06,0.04114691614691618,0.023735273735273676,0.04187725631768951,0.03485872235872235,0.15034650034650038,-0.0595287595287596,0.039909463296560074,0.06303367405370242
81762,17,4345,4345,1,2022-05-06,0.08683473389355745,-0.018487394957983128,0.05386281588447639,0.07238774297597837,0.16918767507002802,-0.12560224089635855,0.11150234741784035,0.13610955674877662
106897,120,1184,120,4,2022-12-09,-0.04294871794871796,0.00512820512820511,-0.018194945848375627,-0.0103354978354978,0.04754578754578755,0.043003663003663026,-0.02245970164959471,-0.015385230459935752
106898,120,1184,120,1,2022-12-09,-0.08743435129352262,-0.05913246450106979,-0.0394223826714801,-0.05996062551207463,0.13437074499124685,0.10805290799455358,-0.08366605168345513,-0.060959537661952584
68206,5310,1184,5310,5,2022-01-28,-0.28499061913696067,-0.24315196998123828,-0.10103489771359832,-0.14959349593495944,-0.07016885553470927,0.26022514071294556,-0.21560060246790752,-0.21402414275191284
68207,5310,1184,5310,2,2022-01-28,-0.11427357689039924,0.06754460492778258,-0.015595667870035974,-0.008534795705568856,0.12149532710280378,-0.0028037383177569987,-0.002386395036298332,0.017770223697275357
79707,6199,8797,6199,2,2022-05-07,0.3125,0.4,0.632129963898917,0.5909090909090909,0.395,0.7725,0.2235951750514857,0.22972900885522243
79708,6199,8797,6199,8,2022-05-07,0.5263157894736842,0.5157894736842106,0.727942238267148,0.6759170653907497,0.471578947368421,0.7052631578947368,0.2801447308909995,0.29094636706577004
77900,6387,7040,6387,1,2022-05-21,0.15555555555555556,-0.0222222222222222,0.14209386281588451,0.14882154882154883,0.27999999999999997,-0.09999999999999991,0.08554967554967555,0.11384523999908613
77901,6387,7040,7040,4,2022-05-21,0.28807036833424954,0.0835623969213854,0.19516245487364622,0.19469572025921672,0.2511269928532161,-0.1736668499175372,0.12394552767428675,0.14516080627925554
77902,6387,7040,7040,5,2022-05-21,0.47576530612244894,0.2589285714285714,0.25805054151624546,0.2806315708101423,0.22091836734693882,-0.3497448979591836,0.23777988215488213,0.2521050824175824
49324,5900,918,918,1,2021-08-20,-0.5909090909090909,-0.5545454545454546,-0.7670758122743683,-0.7323691460055097,-0.6218181818181818,-0.6763636363636364,-0.31651189312479633,-0.34695143566111303
49325,5900,918,918,8,2021-08-20,-0.5740740740740741,-0.6018518518518519,-0.7745848375451264,-0.7459315375982043,-0.4481481481481482,-0.6703703703703703,-0.32525531558680726,-0.32579989071701776
34485,2304,1487,2304,0,2021-05-19,0.5643564356435643,0.39603960396039606,0.7796389891696752,0.7293729372937294,0.5267326732673268,0.6712871287128712,0.31760078662733526,0.3328065739570164
34486,2304,1487,2304,1,2021-05-19,0.75,0.7115384615384616,0.8442839951865223,0.8371212121212122,0.5153846153846154,0.5153846153846154,0.4747851650836725,0.4782680006560603
70820,8127,637,637,1,2022-02-13,-0.44036697247706424,-0.45871559633027525,-0.6971841155234656,-0.6704197942730052,-0.4807339449541284,-0.7174311926605504,-0.27315353018677824,-0.2857002332705657
70821,8127,637,8127,4,2022-02-13,-0.5555555555555556,-0.6349206349206349,-0.7441636582430806,-0.715969215969216,-0.6095238095238095,-0.6857142857142857,-0.30520482603815935,-0.33482142857142855
70822,8127,637,637,0,2022-02-13,-0.4857142857142857,-0.49523809523809526,-0.6873646209386282,-0.6621933621933622,-0.5028571428571429,-0.7219047619047619,-0.2681298472855201,-0.28476470758792655
54422,5248,6204,5248,5,2021-10-26,0.4074074074074074,0.4444444444444444,0.6657039711191336,0.6273849607182941,0.45925925925925926,0.8074074074074075,0.22713372254656658,0.23885976408912188
54423,5248,6204,6204,1,2021-10-26,0.5319148936170213,0.5,0.7498916967509024,0.7166344294003868,0.48936170212765956,0.6872340425531915,0.3048128342245989,0.3148453713469193
54424,5248,6204,5248,8,2021-10-26,0.5384615384615384,0.5288461538461539,0.7646209386281588,0.7424242424242424,0.6076923076923076,0.6923076923076923,0.31346801346801345,0.33997252747252743
163363,2355,2406,2355,6,2024-04-08,0.00399740708729468,-0.028089887640449396,-0.04981949458483759,-0.043709567585972046,-0.048357821953327565,0.029386343993085616,-0.03125463676311131,-0.036029754144160916
163364,2355,2406,2406,5,2024-04-08,0.014309764309764328,0.03451178451178455,0.046064981949458454,0.03465207631874301,0.04444444444444447,0.0020202020202020774,0.013829471182412309,0.017614998853139257
