match_id,t1,t2,date,map,winner,played,net_h2h,past_diff,best_odds,worst_odds,t1_win%,t1_pick%,t1_ban%,t1_play%,t2_win%,t2_pick%,t2_ban%,t2_play%
167374,4915,2359,2023-02-27,8,True,False,0.0,-1,0.6993006993006994,0.6756756756756757,0,0.0,0.5,0.0,0,0.0,0.5,0.0
167375,120,2593,2023-02-27,7,False,False,-1.0,1,0.2647058823529412,0.2592592592592593,1.0,0.0,0.0,0.5,0,0.0,0.5,0.0
167375,120,2593,2023-02-27,8,False,False,-1.0,1,0.2647058823529412,0.2592592592592593,0,0.0,1.0,0.0,1.0,0.0,0.0,0.5
167375,120,2593,2023-02-27,3,False,True,-1.0,1,0.2647058823529412,0.2592592592592593,0,0.0,0.0,0.0,0,0.0,0.5,0.0
167375,120,2593,2023-02-27,4,False,False,-1.0,1,0.2647058823529412,0.2592592592592593,1.0,0.5,0.0,0.5,1.0,0.5,0.0,1.0
167375,120,2593,2023-02-27,5,False,True,-1.0,1,0.2647058823529412,0.2592592592592593,1.0,0.5,0.0,1.0,0,0.0,0.0,0.5
167375,120,2593,2023-02-27,6,False,True,-1.0,1,0.2647058823529412,0.2592592592592593,0.0,0.0,0.0,1.0,0,0.0,0.5,0.5
167375,120,2593,2023-02-27,0,False,False,-1.0,1,0.2647058823529412,0.2592592592592593,0,0.0,1.0,0.0,1.0,0.5,0.5,0.5
169004,11058,11836,2023-03-09,6,False,False,0.0,5,0.7963340122199593,0.7963340122199593,0,0.0,1.0,0.0,0,0,0,0
169004,11058,11836,2023-03-09,8,False,False,0.0,5,0.7963340122199593,0.7963340122199593,1.0,1.0,0.0,1.0,0,0,0,0
169004,11058,11836,2023-03-09,4,False,True,0.0,5,0.7963340122199593,0.7963340122199593,1.0,0.0,0.0,1.0,0,0,0,0
169004,11058,11836,2023-03-09,0,False,True,0.0,5,0.7963340122199593,0.7963340122199593,0,0.0,0.0,1.0,0,0,0,0
169005,6675,11602,2023-03-09,4,True,False,0.0,9,0.8620689655172414,0.8620689655172414,0,0.0,1.0,0.0,0,0.0,1.0,0.0
169005,6675,11602,2023-03-09,3,True,False,0.0,9,0.8620689655172414,0.8620689655172414,0,0.0,0.0,0.0,0,0.0,0.0,1.0
169005,6675,11602,2023-03-09,7,True,True,0.0,9,0.8620689655172414,0.8620689655172414,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
169005,6675,11602,2023-03-09,0,True,True,0.0,9,0.8620689655172414,0.8620689655172414,0,0.0,0.0,1.0,0,0.0,1.0,0.0
169005,6675,11602,2023-03-09,5,True,False,0.0,9,0.8620689655172414,0.8620689655172414,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
169005,6675,11602,2023-03-09,6,True,True,0.0,9,0.8620689655172414,0.8620689655172414,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0
169005,6675,11602,2023-03-09,8,True,False,0.0,9,0.8620689655172414,0.8620689655172414,0,0.0,1.0,0.0,0,0.0,0.0,0.0
169008,11058,9353,2023-03-17,8,True,True,0.0,1,0.7299270072992701,0.7092198581560284,1.0,1.0,0.0,1.0,0,0,0,0
169008,11058,9353,2023-03-17,0,True,False,0.0,1,0.7299270072992701,0.7092198581560284,0,0.0,0.0,1.0,0,0,0,0
169008,11058,9353,2023-03-17,6,True,True,0.0,1,0.7299270072992701,0.7092198581560284,0,0.0,1.0,0.0,0,0,0,0
169008,11058,9353,2023-03-17,4,True,False,0.0,1,0.7299270072992701,0.7092198581560284,1.0,0.0,0.0,1.0,0,0,0,0
169009,6675,11001,2023-03-15,3,True,False,0.0,-2,0.4166666666666667,0.4166666666666667,0,0.0,0.0,0.0,0,0.0,0.0,0.5
169009,6675,11001,2023-03-15,8,True,False,0.0,-2,0.4166666666666667,0.4166666666666667,0,0.0,1.0,0.0,0,0.0,1.0,0.0
169009,6675,11001,2023-03-15,4,True,True,0.0,-2,0.4166666666666667,0.4166666666666667,0,0.0,1.0,0.0,1.0,0.5,0.0,0.5
169009,6675,11001,2023-03-15,0,True,True,0.0,-2,0.4166666666666667,0.4166666666666667,0,0.0,0.0,1.0,0,0.0,0.0,0.5
169009,6675,11001,2023-03-15,5,True,False,0.0,-2,0.4166666666666667,0.4166666666666667,0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
169009,6675,11001,2023-03-15,7,True,True,0.0,-2,0.4166666666666667,0.4166666666666667,0.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0
169009,6675,11001,2023-03-15,6,True,False,0.0,-2,0.4166666666666667,0.4166666666666667,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0
173214,2593,2304,2023-03-27,5,True,True,0.0,6,0.8403361344537815,0.8064516129032259,1.0,0.3333333333333333,0.0,0.6666666666666666,0.5,0.0,0.0,1.0
173214,2593,2304,2023-03-27,8,True,True,0.0,6,0.8403361344537815,0.8064516129032259,0.5,0.0,0.0,0.3333333333333333,0,0.0,0.5,0.0
173214,2593,2304,2023-03-27,6,True,False,0.0,6,0.8403361344537815,0.8064516129032259,0.5,0.0,0.3333333333333333,0.6666666666666666,1.0,0.5,0.5,0.5
173214,2593,2304,2023-03-27,0,True,True,0.0,6,0.8403361344537815,0.8064516129032259,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.0,0.5,0.0
173214,2593,2304,2023-03-27,7,True,False,0.0,6,0.8403361344537815,0.8064516129032259,0,0.0,0.6666666666666666,0.0,0,0.0,0.5,0.5
173214,2593,2304,2023-03-27,3,True,False,0.0,6,0.8403361344537815,0.8064516129032259,1.0,0.0,0.3333333333333333,0.3333333333333333,0,0.0,0.0,0.0
173214,2593,2304,2023-03-27,4,True,False,0.0,6,0.8403361344537815,0.8064516129032259,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5,0.0,1.0
173215,7035,4915,2023-03-27,3,True,False,0.0,-6,0.2824858757062147,0.1926782273603082,0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.6666666666666666
173215,7035,4915,2023-03-27,8,True,True,0.0,-6,0.2824858757062147,0.1926782273603082,0,0.0,1.0,0.0,0,0.0,0.6666666666666666,0.0
173215,7035,4915,2023-03-27,4,True,False,0.0,-6,0.2824858757062147,0.1926782273603082,0.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0
173215,7035,4915,2023-03-27,0,True,True,0.0,-6,0.2824858757062147,0.1926782273603082,0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.6666666666666666
173215,7035,4915,2023-03-27,7,True,False,0.0,-6,0.2824858757062147,0.1926782273603082,0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,1.0
173215,7035,4915,2023-03-27,6,True,True,0.0,-6,0.2824858757062147,0.1926782273603082,0,0.0,1.0,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333
173215,7035,4915,2023-03-27,5,True,False,0.0,-6,0.2824858757062147,0.1926782273603082,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333
173216,1001,1184,2023-03-28,8,False,False,2.0,0,0.5073891625615763,0.4505494505494506,0,0.0,1.0,0.0,0,0.0,0.0,0.5
173216,1001,1184,2023-03-28,6,False,True,2.0,0,0.5073891625615763,0.4505494505494506,0,0.0,0.0,0.0,1.0,0.5,0.0,1.0
173216,1001,1184,2023-03-28,4,False,False,2.0,0,0.5073891625615763,0.4505494505494506,0,0.0,0.0,1.0,0.0,0.0,0.5,0.5
173216,1001,1184,2023-03-28,3,False,False,2.0,0,0.5073891625615763,0.4505494505494506,0,0.0,0.0,0.0,0,0.0,0.5,0.0
173216,1001,1184,2023-03-28,0,False,True,2.0,0,0.5073891625615763,0.4505494505494506,0.0,1.0,0.0,1.0,0,0.0,0.5,0.0
173216,1001,1184,2023-03-28,7,False,True,2.0,0,0.5073891625615763,0.4505494505494506,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5
173216,1001,1184,2023-03-28,5,False,False,2.0,0,0.5073891625615763,0.4505494505494506,0,0.0,1.0,0.0,0.0,0.0,0.0,0.5
173217,474,2059,2023-03-28,0,False,False,1.0,2,0.6794871794871795,0.6062992125984252,0,0.0,0.0,0.0,0,0.0,0.0,0.5
