map_id,t1,t2,date,map,winner,round_wr_diff,retake_wr_diff,postplant_wr_diff,fk_percent_diff,pistol_wr_diff,eco_wr_diff,antieco_wr_diff,fullbuy_wr_diff,acs_diff,kills_diff,assists_diff,deaths_diff,kdr_diff,kadr_diff,kast_diff,rating_diff,mks_diff,clutch_diff,econ_diff
32442,6389,624,2021-04-30,5,6389,-0.608,-0.358974358974359,-0.7659574468085106,-0.592,-0.631578947368421,-0.7083333333333334,-0.43478260869565216,-0.6052631578947368,-0.8516704345641801,-0.7815757575757576,-0.5631999999999999,-0.6268717948717949,-0.35956504228755537,-0.3769633507853403,-0.7902892561983471,-0.7496291587200677,-0.6839080459770115,-0.5,-0.5510651629072681
32443,6389,624,2021-04-30,0,624,-0.5223880597014925,-0.27631578947368424,-0.7758620689655172,-0.5373134328358209,-0.4642857142857143,-0.7837837837837838,-0.5555555555555556,-0.6607142857142857,-0.786653269697731,-0.7045831448816524,-0.5154228855721393,-0.727643832121444,-0.2792534253964829,-0.29392907233019433,-0.7343893480257117,-0.63721127357491,-0.6934865900383141,-0.5483870967741935,-0.4786967418546365
32444,6389,624,2021-04-30,1,624,-0.5268817204301075,-0.25,-0.7333333333333333,-0.4838709677419355,-0.64,-0.6923076923076923,-0.3783783783783784,-0.6078431372549019,-0.7744285355438333,-0.706337569240795,-0.4623655913978495,-0.7102288392610974,-0.28681318681318685,-0.29347826086956524,-0.7479338842975207,-0.6355866355866356,-0.6091954022988506,-0.5,-0.5119047619047619
34293,2593,474,2021-05-29,1,2593,0.015597147950089152,0.11173885750156931,0.1260162601626017,-0.009803921568627416,0.21666666666666667,-0.041529334212261015,-0.0859320859320859,-0.025505384470054793,0.014318010550112973,0.012113109706692599,0.15597147950089135,-0.039581333698980745,0.02773204360878333,0.05393707292778147,0.033264462809917475,0.10254291163382073,0.05172413793103448,-0.09868421052631582,-0.06597744360902251
34294,2593,474,2021-05-29,0,2593,-0.03267057404862728,-0.045797413793103425,0.04959514170040491,-0.007768024902549242,0.23798076923076927,-0.07088989441930615,-0.19844961240310077,0.03473684210526318,-0.013733986435568992,-0.023978391276969508,0.09597577049272274,0.02328034566740091,-0.022696772030240543,-0.004616119852573835,0.004907024793388463,-0.02366497139224402,-0.04224137931034488,-0.3255411255411255,0.0050281954887217055
49351,4809,918,2021-08-28,8,918,-0.5648148148148148,-0.24528301886792453,-0.7162162162162162,-0.5601851851851852,-0.7142857142857143,-0.6666666666666666,-0.43478260869565216,-0.6666666666666666,-0.8037678975131877,-0.7359006734006734,-0.48888888888888893,-0.698005698005698,-0.30405023547880694,-0.31224489795918364,-0.7493801652892561,-0.6581691036236492,-0.6931034482758621,-0.5588235294117647,-0.5026315789473683
49352,4809,918,2021-08-28,1,4809,-0.6123348017621145,-0.19230769230769232,-0.8181818181818182,-0.6211453744493393,-0.5172413793103449,-0.717948717948718,-0.5116279069767442,-0.5606060606060606,-0.8379050489826678,-0.7661860899746362,-0.641409691629956,-0.6569524454987009,-0.3363453602793355,-0.36755747691098445,-0.8068181818181818,-0.7599491417673236,-0.7793103448275862,-0.6428571428571429,-0.5240601503759399
49353,4809,918,2021-08-28,5,918,-0.6818181818181818,-0.35294117647058826,-0.8354430379746836,-0.5909090909090909,-0.8,-0.6410256410256411,-0.3,-0.5625,-0.8593067068575736,-0.8046659779614325,-0.5022727272727272,-0.6118881118881119,-0.37925274725274727,-0.3836734693877551,-0.81900826446281,-0.7652892561983471,-0.6344827586206896,-0.7272727272727273,-0.581203007518797
30612,2059,2593,2021-04-17,4,2593,-0.17124651533253676,-0.4007352941176471,-0.11469534050179209,-0.07447232178414975,-0.23232323232323238,0.08333333333333326,0.175,0.08080808080808077,-0.11699321778447631,-0.09742587161942001,-0.18399044205495824,0.09153570443893025,-0.09452513966480443,-0.11906092045756853,-0.1668388429752067,-0.22229285865649503,-0.03735632183908042,0.05128205128205132,-0.13768796992481208
30613,2059,2593,2021-04-17,5,2593,0.2583333333333333,0.3611111111111111,0.05751633986928106,0.11499999999999994,0.19298245614035087,-0.09166666666666667,-0.2121212121212121,-0.19117647058823528,0.16704345641798526,0.16972222222222225,0.06866666666666665,-0.15794871794871795,0.13826347028647262,0.13491177949164385,0.15185950413223143,0.23733841915660095,0.3563218390804597,0.25,0.155075187969925
