,match_id,t1,t2,winner,date,net_h2h,past_diff,round_wr_diff,retake_wr_diff,postplant_wr_diff,fk_percent_diff,pistol_wr_diff,eco_wr_diff,antieco_wr_diff,fullbuy_wr_diff,acs_diff,kills_diff,assists_diff,deaths_diff,kdr_diff,kadr_diff,kast_diff,rating_diff,mks_diff,clutch_diff,econ_diff
35,184502,878,624,False,2023-05-16,0.0,-2.0,-0.07280991689781358,0.03315548780487804,-0.16101574691445597,-0.026937035927146802,0.046875,-0.036899897854953956,-0.011363636363636354,0.07263513513513509,-6.800000000000011,-0.07024653833164507,0.05931204012822433,0.1710376977206418,-0.07219700193880929,-0.07752872747907502,-0.010952380952380936,-0.07971428571428585,0.04761904761904745,-0.17890547263681594,-3.2285714285714207
36,307567,8877,2059,True,2024-02-26,-5.0,-1.0,-0.06420341912104172,0.004937647455342087,-0.07962745427085083,0.05958782230237225,-0.07048070040196025,0.04273323460968903,0.006166406114295642,0.0206883808649998,-8.418219461697703,-0.11696303076798564,-0.18683192684353145,0.009112640397244576,-0.03574140852637886,-0.08995990990060121,-0.006026915113871545,-0.06945445134575567,-0.9927536231884062,-0.057046979865771785,-2.8561076604554856
37,314636,2355,5248,True,2024-04-21,-1.0,-2.0,-0.04485644569109021,-0.08752363350540651,0.007138875339697592,-0.014302805128555918,-0.10866555924695465,0.0272406088688818,0.03386150234741786,0.017801122205689857,-12.268181818181773,-0.20778405193811889,-0.15709930305948627,0.060224045412524685,-0.07673669865137356,-0.12946257586657617,-0.02318025078369912,-0.06030172413793111,-2.5474137931034484,0.015511551155115488,-2.187539184952975
38,220450,1120,6961,True,2023-06-17,0.0,-1.0,-0.01320762397412334,-0.025080232972780225,-0.10944235850368511,0.039807615832866294,-0.15652768284347235,0.00966405890473998,0.0039037085230969326,-0.02152090451199329,0.48184615384616336,0.0651112690654152,-0.2489471162728074,0.08877414587253929,-0.009053521620718152,-0.09388696181097833,0.0126123076923077,-0.020853846153846334,1.389230769230771,0.05897435897435899,-1.8999999999999915
39,283098,8185,120,True,2023-11-04,2.0,2.0,0.05619224079470425,-0.05064065649294558,0.05694045911047352,-0.00520673639264585,0.10442909386428284,0.0028854238324542703,0.005892520427404124,-0.026109526643002257,3.9399999999999693,0.08231422710132152,0.05353145136806137,-0.15600695735075876,0.06734988577093848,0.10343980343980341,0.01019607843137249,0.03522026143790835,0.7767973856209132,0.16973180076628352,2.0992810457516455
40,184467,878,278,True,2023-04-08,0.0,0.0,-0.01269365317341331,0.03381458966565348,-0.0714285714285714,-0.044127936031984005,0.17162471395881007,-0.059259259259259345,-0.04999999999999999,-0.021296296296296258,-8.342857142857156,-0.13858070964517744,-0.01909045477261362,0.10024987506246852,-0.06245130180385472,-0.07995324973170059,-0.03885714285714281,-0.07671428571428585,0.8571428571428577,-0.01806451612903226,-4.68571428571429
41,235023,12694,6882,True,2023-07-02,0.0,3.0,0.09529977794226496,0.12698795180722894,-0.06814415907207949,0.1051073279052554,0.27651515151515155,-0.06572890025575451,-0.09202112871837642,-0.0007265329845974611,17.72777777777773,0.3619541080680979,0.24355856332170167,-0.514416129145959,0.2589869194713442,0.3897922060277612,0.07026851851851856,0.19679629629629636,1.1388888888888893,-0.03005050505050505,6.648148148148138
42,183951,474,2593,False,2023-04-13,-2.0,-11.0,-0.03628355704697983,0.04420677361853831,-0.1308467741935484,0.02335011185682323,0.04691916336913515,0.07641090678503493,0.06614219114219114,0.02887139107611547,-3.8276190476190664,-0.07913870246084986,0.19200922818791955,-0.010801174496644084,-0.020953241798203015,0.041554455192477135,-0.02592380952380957,-0.024042857142857255,-2.385714285714286,-0.025929549902152682,2.912380952380964
43,295607,1034,188,True,2024-02-23,-5.0,3.0,0.01361396133128756,0.052341806560023685,-0.018034842228008774,0.033732571738967154,-0.09314445096887836,0.04258708581138493,0.03036890645586296,-0.026238753282534666,2.7582329317269227,0.017688306376605123,0.09176496963224823,-0.15661258446702675,0.05164951935861106,0.09954011470780788,0.02272325666301578,0.02868546914932457,1.1144578313253,-0.04998236670834544,0.7309967141292404
44,314303,6387,8304,False,2024-04-07,0.0,-1.0,0.08863665256400377,0.03848330503678554,0.0853589082312487,0.04167168921709474,0.21432312123592562,-0.05945062364521514,-0.038505054252063464,-0.024858757062146908,16.29076923076923,0.32190431399206787,0.2219071463811617,-0.3710238691357195,0.21125348460202964,0.32712888189686495,0.07256615384615395,0.16830615384615377,2.836923076923078,0.012568306010928953,6.123384615384616
45,314643,2355,6961,True,2024-04-24,0.0,6.0,-0.040847860538827274,-0.0710332103321033,-0.04332688588007738,-0.027968643875933896,-0.13217623497997327,0.05686339829363529,0.04673238408178165,0.01439576475379234,-12.579496855345866,-0.24250764093275956,-0.14609251188589534,0.11802481888159377,-0.10551623080562422,-0.163369333981489,-0.03606729559748434,-0.07916635220125778,-2.5122641509433983,0.10580305991777317,-2.248805031446544
46,184480,6199,278,True,2023-04-23,0.0,5.0,0.1181363600285737,0.07803030303030303,0.10522151898734178,0.030065878244305122,0.5088090204369273,-0.12751390671801455,-0.12224371373307544,-0.0662081984897519,8.307792207792204,0.1419318993570915,0.019318993570918153,-0.24552742281133444,0.09713472143959057,0.13167764403757842,-0.013181818181818183,0.06864935064935074,3.0909090909090917,0.24665090622537433,1.374025974025976
