match_id,t1,t2,winner,date,net_h2h,past_diff,comp_wr_diff,round_wr_diff,retake_wr_diff,postplant_wr_diff,fk_percent_diff,pistol_wr_diff,eco_wr_diff,antieco_wr_diff,fullbuy_wr_diff,acs_diff,kills_diff,assists_diff,deaths_diff,kdr_diff,kadr_diff,kast_diff,rating_diff,mks_diff,clutch_diff,econ_diff
196152,11058,337,False,2023-05-10,0.375,0.0,-0.10181735832052487,0.15998146431881374,0.22323812742944055,0.05802650957290131,0.32403194093334936,0.15471014492753624,-0.46221374045801544,-0.4142857142857143,0.10757785515515095,0.11357685757136664,0.14485096714401022,0.03923328032141959,-0.22488615384615374,0.19898816461916677,0.1744002485969787,0.07388137356919923,0.22605046117807834,-5.774193548387096,-0.19006211180124222,0.36583168138403255
188026,6387,10293,True,2023-04-06,0.0,0.15789473684210525,0.48973926211707536,0.3686531283410758,0.04774165967871887,-0.1138007133605421,0.568238232133151,0.023004694835680718,0.2542105263157895,0.30612244897959184,-0.06986649713922467,0.5711446877034302,0.48726677639799054,0.7276444410312647,-0.40549109150665985,0.541164977451981,0.609152733587385,0.5267882187938288,0.49764614126911044,4.478260869565219,-0.37390670553935856,0.592421666261841
297412,2059,12694,True,2024-02-21,0.0,-0.15789473684210525,0.07090341489042162,-0.13169360948034317,-0.13780581821818924,-0.04868029749092099,-0.17205898687079835,-0.26593137254901955,0.1321311475409838,0.1861205990541251,0.16724946821015402,-0.10981747679751996,-0.1260027279780616,0.13404446281492938,0.23088908273741923,-0.2275102909852511,-0.14905439770556092,-0.11765249004558867,-0.13619986599615777,-1.3047107930828865,-0.05290178571428571,-0.19228270754839535
184459,6199,8304,True,2023-03-26,0.0,-0.05263157894736842,-0.1631076735201828,-0.0971616855230322,-0.14155432196669301,0.055179926084419476,-0.39233164361531375,0.35353535353535354,-0.17500000000000002,-0.15714285714285717,0.18008691935024235,-0.23010244286840037,-0.184146113365562,0.27723995660076284,0.23828041602838035,-0.22548663866608099,-0.1109306399262988,-0.16267281105990763,-0.17802340300719408,-2.0357142857142847,0.14405762304921974,-0.32920989624900204
183774,2,120,True,2023-04-01,0.75,-0.47368421052631576,0.22209144146503704,-0.37638554216867487,-0.4964096770338826,0.0640552378402158,-0.20763211749127236,-0.16969696969696962,0.3966666666666669,0.4675324675324675,0.3532139577594126,-0.6067769897557136,-0.5084947233101139,-0.5318155185402195,0.10892659340659355,-0.3259249009806804,-0.35516961343270753,-0.16209677419354807,-0.35789928679489974,-4.0,0.19815668202764972,-0.36731843575419
183789,6961,2406,True,2023-04-17,0.25,0.05263157894736842,0.0547972590955364,-0.0374359987237727,0.04235453819316557,0.11105833224585664,0.04691141788632148,-0.012785388127853828,0.3571517027863777,0.25331971399387126,-0.2129872945380964,0.07833967177167823,0.05190412974418881,0.19720643012312367,0.06815326413813168,-0.013721366026267471,0.03388907601592754,-0.039130434782609316,-0.017195854201708563,0.04891304347826164,-0.0648011782032401,0.08246295846490168
237654,12694,2755,True,2023-07-14,0.0,0.10526315789473684,-0.06791731139961366,0.22058587224697623,0.4659953648205867,0.16999484688541486,-0.33107240596192716,0.16291291291291293,0.2855477855477855,0.06428571428571431,-0.5748774839683936,0.1227151222979346,0.12131776035295908,0.12236260767635562,-0.28241178105029174,0.24932427387516226,0.23739568018174542,0.1629981024667933,0.17989888845099283,1.2549019607843164,0.27822014051522254,0.3201884105597543
318931,2059,12694,False,2024-04-24,0.375,0.2631578947368421,0.106557388008325,-0.06396618564457317,-0.06193117290456131,-0.0085520853913339,-0.13210220810046525,-0.025849222003068124,-0.04840308370044047,0.01866666666666672,0.14386156584256996,-0.04724106732204307,-0.0665872497403654,0.1866642073900984,0.15389281248915893,-0.13732480886222562,-0.06286925445927813,-0.059321056317719285,-0.06895502852516786,-0.3665389527458487,0.0017203373976134107,-0.14184093552230567
314324,918,624,False,2024-04-23,-0.5,-0.2631578947368421,-0.0032402178181627226,-0.14393449676576506,-0.012452548075390745,-0.06785007514702875,-0.07970101906011676,0.0520679237420564,0.029940294160477613,-0.03947368421052627,-0.0017476268379394342,-0.16476466795615674,-0.164148030084176,-0.11611537148897297,0.07378961664259251,-0.13872502826300095,-0.1316544017115818,-0.10863636363636324,-0.1315074234892694,-1.5901515151515149,0.058053935860058255,-0.1669248349415945
314325,6387,624,False,2024-04-27,-0.625,-0.2631578947368421,0.015298725704428874,0.08762954289341304,0.20857733983053203,-0.01508870021728948,0.09267442426937622,0.20849924336571218,-0.11530674225551715,-0.06865017225180092,-0.08327907823065353,0.12784473002838198,0.09729852305372387,0.09085699494010181,-0.14668626799628026,0.15895844692645256,0.15500765052555845,0.13002971137521316,0.13599646403668483,1.089755639097742,-0.01590106007067135,0.21088860419204428
184051,2304,1001,False,2023-05-05,0.125,0.42105263157894735,-0.046920780970802566,0.2912114440988559,0.11692458855318097,0.17173502328141504,0.2992015813773948,0.18617021276595744,-0.39392029657089916,-0.29890422077922085,-0.24220385674931136,0.355512006967775,0.3344386776580512,0.10997406922512921,-0.327157502329916,0.36253727380461614,0.3058614508708671,0.257024617996604,0.3819230375484855,5.210526315789473,-0.24628942486085334,0.46475301381946454
189054,6961,5248,True,2023-05-26,0.125,0.0,0.06419063174229471,0.053628282728733635,-0.1802076983985099,0.1809712671954348,0.11991473302549646,0.08286961265684667,-0.12367798929948975,-0.1424183567460138,-0.12962073811356103,0.021200335544878223,0.05124369766154815,-0.06287941779974343,-0.07259077482390373,0.07937317542405528,0.047406401685897,0.06197413408651691,0.020693339070048652,0.8172043010752681,0.08015873015873021,0.03588806219910868
197719,6387,10979,True,2023-05-26,0.5,0.05263157894736842,-0.09250111701267831,0.8242713301536833,1.0,0.3062510227458681,0.2638344871613766,0.3819444444444444,-0.14383561643835613,-0.17586206896551718,-0.5473915289256199,0.4637947640311718,0.41081460052219754,0.41297486438624503,-0.7967225578519693,0.6755602621906858,0.6633187465476411,0.4288530465949823,0.7621448983022356,7.0,0.410482374768089,0.6281812538795782
296731,6199,8304,False,2024-02-18,0.125,0.42105263157894735,0.002192870953671132,0.08978841153929118,-0.12787259954979716,0.16643304752975313,-0.05009145916123601,0.17593426760093422,-0.12534866389864804,-0.14129021774455633,0.033396684275556594,-0.006022009061521773,-0.006954085964119455,0.22468671394493334,-0.0775070443188611,0.040679132022736104,0.09840107694581052,0.06211622478903563,0.08724061760586532,-0.30241187384044466,0.15596575708935256,0.036514961495009574
173218,4915,2304,True,2023-03-29,-0.125,0.05263157894736842,0.0027650577771723686,0.23641390379034383,0.2113402061855671,-0.05149212837034829,0.2676003453963998,0.34444444444444444,-0.106909090909091,-0.17978533094812157,-0.23852271872799732,0.21548821548821584,0.1808020402779,0.2772300898310604,-0.2240467153284669,0.25364388046489267,0.2781079295553071,0.12107247591118556,0.19869821123333153,2.8311688311688314,0.14423076923076922,0.14510629035768666
