map_id,t1,t2,winner,map,date,round_wr_diff,retake_wr_diff,postplant_wr_diff,fk_percent_diff,pistol_wr_diff,eco_wr_diff,antieco_wr_diff,fullbuy_wr_diff,acs_diff,kills_diff,assists_diff,deaths_diff,kdr_diff,kadr_diff,kast_diff,rating_diff,mks_diff,clutch_diff,econ_diff
149770,4330,474,474,6,2023-12-06,-0.3208012165067379,-0.019780219780219765,-0.38759689922480617,-0.5055234740078932,-0.4838709677419355,0.5909090909090908,0.4358974358974359,0.09027777777777778,-0.2949820788530467,-0.28334474625275813,0.02176239683565325,0.24679487179487158,-0.1532487900910508,-0.14448910398381318,-0.13913043478260845,-0.23337612323491647,-0.4292682926829269,-0.5111111111111111,-0.18802395209580847
149771,4330,474,474,8,2023-12-06,-0.3640763462849352,-0.23636363636363636,-0.11263736263736257,-0.2638101983002833,-0.6153846153846154,0.5555555555555556,0.5135135135135135,-0.01565187478500174,-0.3104340900039825,-0.3176887570062645,-0.2592997764320288,0.4922110649430593,-0.2325840480274442,-0.28085460599334067,-0.31159420289855044,-0.4020824418770504,-0.23848238482384826,0.5925925925925926,-0.47105788423153705
132563,1837,1184,1837,4,2023-06-13,-0.27277429019831645,-0.03888888888888886,-0.11594202898550732,0.3660941668999934,0.047619047619047616,-0.10000000000000009,-0.16666666666666663,0.06641123882503185,-0.11589008363201941,-0.12440642036436399,0.11538792437658148,0.3444994549418604,-0.14158191773129303,-0.13503178050667128,-0.04710144927536195,-0.23363286264441607,-0.22764227642276427,-0.050000000000000044,-0.1666666666666668
132564,1837,1184,1184,0,2023-06-13,-0.1628585715730261,0.03787878787878787,-0.01333333333333342,0.18831842920437475,0.0,-0.07894736842105265,-0.09999999999999998,-0.06878306878306886,-0.027777777777777728,-0.05007862262013299,0.1402738552414159,0.16333139237798708,-0.05728342245989308,-0.041061130334486745,-0.010326086956521808,-0.1282413350449295,0.014634146341463448,0.033333333333333326,-0.047305389221556846
132565,1837,1184,1184,6,2023-06-13,-0.21611103184794156,-0.09579439252336447,-0.05860805860805862,0.22462333089680073,-0.2121212121212121,0.030612244897959107,-0.033333333333333326,0.08957795004306632,-0.09901433691756258,-0.10037647888727863,0.10338946004978151,0.23977883176934578,-0.09791025555033869,-0.08880042190596815,0.03260869565217394,-0.1726572528883184,-0.15853658536585366,0.0,-0.022954091816367456
119605,5448,624,624,8,2023-05-06,0.048848502985866404,-0.10256410256410256,-0.12307692307692308,0.24895259511441362,0.6153846153846154,-0.5294117647058822,-0.5263157894736842,0.10699588477366255,0.10707885304659488,0.14219966181318136,0.12178532305843762,-0.016286906290115342,0.0627347273472734,0.0758748763958228,0.017663043478261035,0.058408215661104095,0.2926829268292683,0.030303030303030276,-0.0763473053892217
119606,5448,624,624,0,2023-05-06,0.30264846224788483,0.11568627450980393,0.275,0.06715952433853627,0.0,0.0,-0.020000000000000018,-0.19043670536207852,0.03972520908004757,0.09834225480498825,0.2644862724669213,-0.13326668386652904,0.06891951759783414,0.1150893042424944,0.24909420289855042,0.09927257167308504,0.12195121951219512,0.4230769230769231,0.03992015968063859
119309,1001,2059,2059,4,2023-05-18,-0.035567091395312216,-0.11857707509881427,-0.017948717948717996,-0.08096943778600996,0.14583333333333331,-0.2647058823529411,-0.26190476190476186,0.06697298802561973,-0.08351254480286707,-0.011637373506809665,-0.21638040282306745,0.20328103913630224,-0.053037093183002475,-0.09706853038245,0.016304347826087272,-0.13273427471116792,0.2536585365853658,0.2642857142857143,-0.1856287425149702
119310,1001,2059,2059,6,2023-05-18,0.1244760292035643,-0.012578616352201255,0.27423469387755106,0.020736470661483083,0.0,0.033333333333333215,0.07017543859649122,-0.07551502870651806,0.08333333333333344,0.06760476388683764,0.11082363430593202,-0.08743153131698014,0.04666412359336262,0.06486769162493651,0.13206521739130428,0.10898587933247762,0.22439024390243908,0.20772946859903385,-0.051796407185629084
155768,14,624,624,8,2024-02-24,-0.20890230756041853,0.11538461538461536,-0.2774621212121212,0.037999515874669765,0.011627906976744207,-0.10000000000000009,0.004761904761904745,0.13495625368330377,-0.08717357910906298,-0.09178700214759386,-0.0972162249355164,0.15565138553096514,-0.07792437463641656,-0.09530291335718574,-0.06366459627329202,-0.1998899688245005,0.10104529616724746,-0.05813953488372092,-0.03763900769888781
